,address,assessedvalue,buildingsize,city,class,estimatedvalue,homeownerexemption,lotsize,pin,seniorcitizenexemption,seniorfreezeexemption,taxafterexemptions,taxbeforeexemptions,taxbill2013,taxbill2014,taxbill2015,taxbill2016,taxbill2017,taxcode,township,zip
0,739 S HARVEY AVE,"45,517","1,680",OAK PARK,2-05,"$455,170","1,219.10","3,125",16-17-118-034-0000,0.00,0.00,"15,220.83","16,439.93","$9,291.49","$9,473.58","$10,175.23","$11,407.14","$15,220.83",27001,OAK PARK,60304
0,741 S HARVEY AVE,"39,257","1,851",OAK PARK,2-05,"$392,570","1,219.10","4,687",16-17-118-035-0000,975.28,0.00,"11,984.61","14,178.99","$7,692.58","$11,010.58","$10,701.33","$11,994.39","$11,984.61",27001,OAK PARK,60304
0,743 S HARVEY AVE,"33,069","1,200",OAK PARK,2-05,"$330,690",0.00,"3,125",16-17-118-036-0000,0.00,0.00,"11,944.01","11,944.01","$6,936.34","$6,579.59","$7,060.93","$7,931.22","$11,944.01",27001,OAK PARK,60304
0,747 S HARVEY AVE,"37,044","1,776",OAK PARK,2-05,"$370,440","1,219.10","4,678",16-17-118-037-0000,975.28,0.00,"11,185.24","13,379.62","$9,445.40","$9,234.42","$9,903.73","$11,140.37","$11,185.24",27001,OAK PARK,60304
0,731 S HARVEY AVE,"37,166","1,906",OAK PARK,2-05,"$371,660","1,219.10","3,875",16-17-118-038-0000,0.00,0.00,"12,204.65","13,423.75","$9,828.53","$9,936.27","$10,673.22","$11,962.94","$12,204.65",27001,OAK PARK,60304
0,733 S HARVEY AVE,"32,325","1,377",OAK PARK,2-05,"$323,250",0.00,"3,937",16-17-118-039-0000,0.00,0.00,"11,675.20","11,675.20","$8,664.10","$8,739.63","$9,385.47","$10,525.71","$11,675.20",27001,OAK PARK,60304
0,700 S HARVEY AVE,"36,156","1,806",OAK PARK,2-04,"$361,560",0.00,"6,242",16-17-119-001-0000,0.00,0.00,"13,058.88","13,058.88","$10,338.80","$10,788.76","$11,590.69","$12,986.81","$13,058.88",27001,OAK PARK,60304
0,704 S HARVEY AVE,"35,292","1,524",OAK PARK,2-03,"$352,920","1,219.10","4,687",16-17-119-002-0000,975.28,"7,808.58","2,743.95","12,746.91","$3,485.10","$3,505.34","$3,852.57","$4,093.18","$2,743.95",27001,OAK PARK,60304
0,710 S HARVEY AVE,"32,736","2,144",OAK PARK,2-11,"$327,360","1,219.10","4,687",16-17-119-003-0000,975.28,0.00,"9,629.31","11,823.69","$9,316.55","$8,157.04","$8,744.37","$9,846.43","$9,629.31",27001,OAK PARK,60304
0,714 S HARVEY AVE,"35,776","1,636",OAK PARK,2-05,"$357,760","1,219.10","4,687",16-17-119-006-0000,0.00,0.00,"11,702.63","12,921.73","$9,376.82","$11,879.17","$12,764.11","$11,880.10","$11,702.63",27001,OAK PARK,60304
0,720 S HARVEY AVE,"35,378","1,428",OAK PARK,2-05,"$353,780","1,219.10","4,687",16-17-119-009-0000,975.28,0.00,"10,583.49","12,777.87","$8,632.44","$8,449.57","$9,059.25","$10,197.77","$10,583.49",27001,OAK PARK,60304
0,722 S HARVEY AVE,"32,900","1,876",OAK PARK,2-05,"$329,000","1,219.10","4,687",16-17-119-010-0000,0.00,0.00,"10,663.83","11,882.93","$10,768.39","$10,497.59","$11,277.30","$12,637.05","$10,663.83",27001,OAK PARK,60304
0,726 S HARVEY AVE,"34,296","1,582",OAK PARK,2-05,"$342,960","1,219.10","3,750",16-17-119-011-0000,975.28,0.00,"10,192.77","12,387.15","$7,304.68","$8,807.75","$9,444.66","$8,998.02","$10,192.77",27001,OAK PARK,60304
0,728 S HARVEY AVE,"35,995","1,617",OAK PARK,2-05,"$359,950","1,219.10","4,062",16-17-119-012-0000,0.00,0.00,"11,781.63","13,000.73","$8,334.39","$8,878.70","$9,535.07","$10,692.69","$11,781.63",27001,OAK PARK,60304
0,730 S HARVEY AVE,"40,322","2,017",OAK PARK,2-05,"$403,220","1,219.10","4,687",16-17-119-013-0000,0.00,0.00,"13,344.51","14,563.61","$11,525.97","$12,492.12","$12,381.53","$13,869.54","$13,344.51",27001,OAK PARK,60304
0,734 S HARVEY AVE,"35,518","1,641",OAK PARK,2-05,"$355,180","1,219.10","4,687",16-17-119-014-0000,0.00,0.00,"11,609.37","12,828.47","$8,672.90","$9,192.74","$9,873.06","$11,069.87","$11,609.37",27001,OAK PARK,60304
0,736 S HARVEY AVE,"31,464","1,120",OAK PARK,2-05,"$314,640","1,219.10","4,687",16-17-119-015-0000,0.00,0.00,"10,145.11","11,364.21","$7,692.58","$7,897.47","$7,911.91","$8,881.14","$10,145.11",27001,OAK PARK,60304
0,740 S HARVEY AVE,"30,303","1,120",OAK PARK,2-05,"$303,030","1,219.10","4,687",16-17-119-016-0000,0.00,0.00,"9,725.86","10,944.96","$7,764.59","$7,260.54","$7,793.66","$8,749.19","$9,725.86",27001,OAK PARK,60304
0,742 S HARVEY AVE,"33,438","1,200",OAK PARK,2-05,"$334,380","1,219.10","4,687",16-17-119-017-0000,975.28,"3,355.09","6,527.79","12,077.26","$7,423.14","$8,510.80","$8,258.14","$8,549.61","$6,527.79",27001,OAK PARK,60304
0,746 S HARVEY AVE,"47,718","2,140",OAK PARK,2-05,"$477,180",0.00,"4,680",16-17-119-018-0000,0.00,0.00,"17,234.90","17,234.90","$11,247.24","$13,577.74","$14,611.61","$15,693.29","$17,234.90",27001,OAK PARK,60304
0,701 S LOMBARD AVE,"37,522","1,596",OAK PARK,2-05,"$375,220","1,219.10","6,250",16-17-119-019-0000,0.00,0.00,"12,333.15","13,552.25","$10,165.70","$10,155.51","$10,909.04","$12,226.12","$12,333.15",27001,OAK PARK,60304
0,705 S LOMBARD AVE,"44,079","2,063",OAK PARK,2-05,"$440,790","1,219.10","6,250",16-17-119-020-0000,0.00,0.00,"14,701.49","15,920.59","$10,806.41","$11,511.64","$12,368.55","$13,855.04","$14,701.49",27001,OAK PARK,60304
0,711 S LOMBARD AVE,"32,462","1,144",OAK PARK,2-03,"$324,620",0.00,"4,687",16-17-119-022-0000,0.00,0.00,"11,724.69","11,724.69","$5,633.77","$6,660.50","$7,809.61","$9,771.91","$11,724.69",27001,OAK PARK,60304
0,715 S LOMBARD AVE,"25,710","1,196",OAK PARK,2-03,"$257,100","1,219.10","4,687",16-17-119-023-0000,0.00,0.00,"8,066.91","9,286.01","$6,161.77","$7,707.50","$7,394.86","$8,303.95","$8,066.91",27001,OAK PARK,60304
0,717 S LOMBARD AVE,"34,479","1,534",OAK PARK,2-05,"$344,790","1,219.10","4,375",16-17-119-024-0000,0.00,0.00,"11,234.13","12,453.23","$8,837.57","$11,321.91","$9,927.11","$11,130.18","$11,234.13",27001,OAK PARK,60304
0,721 S LOMBARD AVE,"34,462","1,656",OAK PARK,2-05,"$344,620","1,219.10","4,375",16-17-119-025-0000,975.28,0.00,"10,252.75","12,447.13","$8,072.66","$8,475.02","$9,086.54","$10,228.35","$10,252.75",27001,OAK PARK,60304
0,723 S LOMBARD AVE,"42,994","1,908",OAK PARK,2-05,"$429,940",0.00,"4,375",16-17-119-026-0000,0.00,0.00,"15,528.65","15,528.65","$11,939.91","$11,907.32","$12,794.38","$14,330.43","$15,528.65",27001,OAK PARK,60304
0,729 S LOMBARD AVE,"38,220","1,560",OAK PARK,2-05,"$382,200","1,219.10","5,000",16-17-119-027-0000,975.28,0.00,"11,609.98","13,804.36","$7,521.06","$8,973.37","$9,622.78","$10,826.94","$11,609.98",27001,OAK PARK,60304
0,733 S LOMBARD AVE,"30,593","1,265",OAK PARK,2-03,"$305,930","1,219.10","4,375",16-17-119-028-0000,0.00,0.00,"9,830.58","11,049.68","$7,312.51","$8,064.45","$8,658.83","$8,634.76","$9,830.58",27001,OAK PARK,60304
0,735 S LOMBARD AVE,"34,173","1,479",OAK PARK,2-03,"$341,730","1,219.10","5,000",16-17-119-029-0000,0.00,0.00,"11,123.56","12,342.66","$7,507.49","$8,983.95","$9,648.32","$10,819.04","$11,123.56",27001,OAK PARK,60304
0,743 S LOMBARD AVE,"33,565","1,344",OAK PARK,2-05,"$335,650",0.00,"4,375",16-17-119-031-0000,0.00,0.00,"12,123.10","12,123.10","$8,418.62","$8,073.92","$8,654.91","$9,195.44","$12,123.10",27001,OAK PARK,60304
0,745 S LOMBARD AVE,"34,456","1,560",OAK PARK,2-05,"$344,560","1,219.10","4,375",16-17-119-032-0000,0.00,0.00,"11,225.84","12,444.94","$8,253.71","$9,105.56","$9,779.27","$10,965.20","$11,225.84",27001,OAK PARK,60304
0,747 S LOMBARD AVE,"31,481","1,421",OAK PARK,2-03,"$314,810","1,219.10","4,375",16-17-119-033-0000,975.28,"2,444.42","6,731.63","11,370.42","$6,696.00","$8,839.59","$8,273.00","$8,789.68","$6,731.63",27001,OAK PARK,60304
0,739 S LOMBARD AVE,"39,954","2,212",OAK PARK,2-06,"$399,540","1,219.10","5,625",16-17-119-034-0000,0.00,0.00,"13,211.63","14,430.73","$10,416.92","$10,428.24","$11,202.57","$12,553.77","$13,211.63",27001,OAK PARK,60304
0,741 S LOMBARD AVE,"29,172","1,320",OAK PARK,2-34,"$291,720","1,219.10","3,750",16-17-119-035-0000,975.28,0.00,"8,342.06","10,536.44","$7,607.37","$7,660.29","$8,223.94","$8,511.42","$8,342.06",27001,OAK PARK,60304
0,718 S HARVEY AVE,"33,951","1,689",OAK PARK,2-03,"$339,510","1,219.10","4,687",16-17-119-036-0000,0.00,0.00,"11,043.46","12,262.56","$8,791.61","$9,994.56","$10,735.93","$12,033.01","$11,043.46",27001,OAK PARK,60304
0,712 S HARVEY AVE,"30,920","1,442",OAK PARK,2-03,"$309,200","1,219.10","4,687",16-17-119-037-0000,0.00,0.00,"9,948.71","11,167.81","$7,069.35","$8,998.34","$9,663.86","$10,194.90","$9,948.71",27001,OAK PARK,60304
0,700 S LOMBARD AVE,"51,336","3,104",OAK PARK,2-06,"$513,360","1,219.10","6,200",16-17-120-001-0000,0.00,0.00,"17,322.56","18,541.66","$12,870.36","$14,159.58","$15,218.12","$17,035.48","$17,322.56",27001,OAK PARK,60304
0,704 S LOMBARD AVE,"32,255","1,292",OAK PARK,2-05,"$322,550","1,219.10","3,100",16-17-120-002-0000,975.28,243.82,"9,211.76","11,649.96","$7,825.71","$7,804.76","$8,365.30","$8,630.16","$9,211.76",27001,OAK PARK,60304
0,706 S LOMBARD AVE,"31,698","1,258",OAK PARK,2-05,"$316,980","1,219.10","3,100",16-17-120-003-0000,0.00,0.00,"10,229.71","11,448.81","$9,321.81","$8,206.10","$8,811.40","$9,884.91","$10,229.71",27001,OAK PARK,60304
0,708 S LOMBARD AVE,"23,510","1,064",OAK PARK,2-03,"$235,100","1,219.10","4,960",16-17-120-004-0000,0.00,0.00,"7,272.30","8,491.40","$6,040.74","$7,038.97","$7,555.27","$8,483.14","$7,272.30",27001,OAK PARK,60304
0,712 S LOMBARD AVE,"27,772","1,120",OAK PARK,2-05,"$277,720","1,219.10","3,100",16-17-120-005-0000,0.00,0.00,"8,811.65","10,030.75","$7,582.31","$9,384.68","$10,079.69","$9,487.34","$8,811.65",27001,OAK PARK,60304
0,714 S LOMBARD AVE,"46,173","2,151",OAK PARK,2-05,"$461,730",0.00,"4,340",16-17-120-006-0000,0.00,0.00,"16,676.92","16,676.92","$7,700.53","$7,745.25","$13,590.35","$14,209.39","$16,676.92",27001,OAK PARK,60304
0,716 S LOMBARD AVE,"36,049","1,408",OAK PARK,2-03,"$360,490","1,219.10","6,200",16-17-120-007-0000,0.00,0.00,"11,801.13","13,020.23","$8,347.47","$9,140.11","$9,816.43","$11,006.70","$11,801.13",27001,OAK PARK,60304
0,720 S LOMBARD AVE,"23,709",998,OAK PARK,2-02,"$237,090",0.00,"3,100",16-17-120-008-0000,0.00,0.00,"8,563.32","8,563.32","$7,445.15","$7,432.19","$7,998.26","$8,926.66","$8,563.32",27001,OAK PARK,60304
0,724 S LOMBARD AVE,"37,416","1,552",OAK PARK,2-05,"$374,160","1,219.10","4,650",16-17-120-010-0000,0.00,0.00,"12,294.87","13,513.97","$9,454.20","$9,745.56","$10,468.08","$11,733.93","$12,294.87",27001,OAK PARK,60304
0,726 S LOMBARD AVE,"34,165","1,470",OAK PARK,2-05,"$341,650","1,219.10","3,100",16-17-120-011-0000,975.28,"8,203.93","1,941.54","12,339.85","$2,680.45","$2,696.02","$2,963.08","$3,148.14","$1,941.54",27001,OAK PARK,60304
0,728 S LOMBARD AVE,"30,793","1,160",OAK PARK,2-05,"$307,930",0.00,"3,100",16-17-120-012-0000,0.00,0.00,"11,121.85","11,121.85","$6,533.77","$7,645.90","$7,107.82","$9,742.91","$11,121.85",27001,OAK PARK,60304
0,730 S LOMBARD AVE,"38,508","1,388",OAK PARK,2-05,"$385,080","1,219.10","4,464",16-17-120-013-0000,0.00,0.00,"12,689.37","13,908.47","$8,823.52","$9,852.54","$10,583.08","$11,862.29","$12,689.37",27001,OAK PARK,60304
0,736 S LOMBARD AVE,"40,043","1,540",OAK PARK,2-05,"$400,430","1,219.10","4,823",16-17-120-014-0000,0.00,0.00,"13,243.69","14,462.79","$8,215.20","$8,262.91","$10,028.20","$11,997.11","$13,243.69",27001,OAK PARK,60304
0,738 S LOMBARD AVE,"40,364","1,750",OAK PARK,2-05,"$403,640","1,219.10","4,650",16-17-120-015-0000,0.00,0.00,"13,359.63","14,578.73","$9,944.06","$10,601.12","$11,388.65","$12,761.53","$13,359.63",27001,OAK PARK,60304
0,740 S LOMBARD AVE,"38,509","2,380",OAK PARK,2-06,"$385,090","1,219.10","4,650",16-17-120-016-0000,0.00,0.00,"12,689.73","13,908.83","$9,689.90","$10,158.09","$10,687.95","$11,979.45","$12,689.73",27001,OAK PARK,60304
0,742 S LOMBARD AVE,"35,966","1,137",OAK PARK,2-03,"$359,660","1,219.10","4,650",16-17-120-017-0000,0.00,0.00,"11,771.14","12,990.24","$7,843.68","$8,994.28","$9,659.54","$10,831.53","$11,771.14",27001,OAK PARK,60304
0,744 S LOMBARD AVE,"35,281","1,734",OAK PARK,2-03,"$352,810","1,219.10","4,836",16-17-120-018-0000,975.28,0.00,"10,548.51","12,742.89","$7,850.77","$9,817.13","$9,591.43","$10,791.90","$10,548.51",27001,OAK PARK,60304
0,701 S TAYLOR AVE,"36,856","1,848",OAK PARK,2-04,"$368,560","1,219.10","6,200",16-17-120-019-0000,975.28,0.00,"11,117.34","13,311.72","$8,376.94","$8,725.73","$9,356.28","$10,529.44","$11,117.34",27001,OAK PARK,60304
0,705 S TAYLOR AVE,"34,670","1,426",OAK PARK,2-05,"$346,700","1,219.10","6,200",16-17-120-020-0000,0.00,0.00,"11,303.13","12,522.23","$8,848.58","$8,578.80","$9,212.36","$10,020.59","$11,303.13",27001,OAK PARK,60304
0,709 S TAYLOR AVE,"51,308","1,917",OAK PARK,2-05,"$513,080","1,219.10","6,200",16-17-120-021-0000,0.00,0.00,"17,312.44","18,531.54","$11,201.89","$11,476.72","$12,330.98","$13,813.11","$17,312.44",27001,OAK PARK,60304
0,715 S TAYLOR AVE,"30,411","1,162",OAK PARK,2-05,"$304,110","1,219.10","4,650",16-17-120-022-0000,0.00,0.00,"9,764.87","10,983.97","$6,911.89","$8,558.38","$9,190.33","$10,307.90","$9,764.87",27001,OAK PARK,60304
0,717 S TAYLOR AVE,"34,987","1,400",OAK PARK,2-05,"$349,870","1,219.10","4,650",16-17-120-023-0000,0.00,0.00,"11,417.60","12,636.70","$8,591.85","$9,094.86","$9,767.65","$10,952.28","$11,417.60",27001,OAK PARK,60304
0,721 S TAYLOR AVE,"32,005","1,120",OAK PARK,2-05,"$320,050","1,219.10","4,340",16-17-120-024-0000,0.00,0.00,"10,340.53","11,559.63","$8,065.20","$8,078.10","$8,673.56","$8,824.86","$10,340.53",27001,OAK PARK,60304
0,723 S TAYLOR AVE,"32,154","1,120",OAK PARK,2-05,"$321,540","1,219.10","3,720",16-17-120-025-0000,0.00,0.00,"10,394.41","11,613.51","$7,832.56","$7,834.52","$8,411.38","$9,438.52","$10,394.41",27001,OAK PARK,60304
0,725 S TAYLOR AVE,"37,211","1,518",OAK PARK,2-05,"$372,110","1,219.10","4,340",16-17-120-026-0000,0.00,0.00,"12,220.87","13,439.97","$9,906.28","$9,830.41","$10,559.30","$11,835.73","$12,220.87",27001,OAK PARK,60304
0,727 S TAYLOR AVE,"34,318","1,719",OAK PARK,2-05,"$343,180","1,219.10","3,100",16-17-120-027-0000,0.00,0.00,"11,175.98","12,395.08","$8,225.35","$9,709.04","$10,428.75","$11,690.14","$11,175.98",27001,OAK PARK,60304
0,729 S TAYLOR AVE,"25,593","1,120",OAK PARK,2-05,"$255,930","1,219.10","3,100",16-17-120-028-0000,0.00,0.00,"8,024.60","9,243.70","$7,301.75","$7,244.43","$7,081.74","$7,954.62","$8,024.60",27001,OAK PARK,60304
0,731 S TAYLOR AVE,"38,986","2,485",OAK PARK,2-06,"$389,860","1,219.10","4,464",16-17-120-029-0000,0.00,0.00,"12,861.99","14,081.09","$10,768.39","$10,546.16","$11,329.60","$12,695.49","$12,861.99",27001,OAK PARK,60304
0,733 S TAYLOR AVE,"42,092","1,474",OAK PARK,2-05,"$420,920",0.00,"4,724",16-17-120-030-0000,0.00,0.00,"15,202.91","15,202.91","$9,980.49","$9,991.98","$10,733.09","$12,029.71","$15,202.91",27001,OAK PARK,60304
0,737 S TAYLOR AVE,"45,293","2,163",OAK PARK,2-05,"$452,930","1,219.10","4,650",16-17-120-031-0000,0.00,0.00,"15,140.00","16,359.10","$12,513.75","$12,176.11","$11,996.38","$13,439.66","$15,140.00",27001,OAK PARK,60304
0,739 S TAYLOR AVE,"18,505",708,OAK PARK,2-02,"$185,050","1,219.10","3,100",16-17-120-032-0000,975.28,0.00,"4,489.34","6,683.72","$5,230.34","$5,281.75","$5,664.26","$5,654.61","$4,489.34",27001,OAK PARK,60304
0,743 S TAYLOR AVE,"39,041","1,548",OAK PARK,2-05,"$390,410","1,219.10","6,200",16-17-120-033-0000,0.00,0.00,"12,881.86","14,100.96","$10,235.01","$9,606.50","$10,318.34","$11,566.95","$12,881.86",27001,OAK PARK,60304
0,745 S TAYLOR AVE,"42,219","1,672",OAK PARK,2-05,"$422,190","1,219.10","4,836",16-17-120-034-0000,0.00,0.00,"14,029.65","15,248.75","$11,059.96","$11,020.41","$11,839.89","$13,264.93","$14,029.65",27001,OAK PARK,60304
0,724 S LOMBARD AVE,"1,006",,OAK PARK,2-41,"$10,060",0.00,"1,118",16-17-120-035-0000,0.00,0.00,363.29,363.29,$272.74,$280.84,$302.17,$337.27,$363.29,27001,OAK PARK,60304
0,720 S LOMBARD AVE,389,,OAK PARK,2-41,"$3,890",0.00,433,16-17-120-036-0000,0.00,0.00,140.44,140.44,$105.50,$108.57,$116.90,$130.37,$140.44,27001,OAK PARK,60304
0,700 S TAYLOR AVE,"34,406","1,652",OAK PARK,2-05,"$344,060","1,219.10","4,125",16-17-121-001-0000,0.00,0.00,"11,207.80","12,426.90","$8,752.98","$9,921.52","$10,657.41","$11,945.28","$11,207.80",27001,OAK PARK,60304
0,704 S TAYLOR AVE,"36,328","1,800",OAK PARK,2-05,"$363,280","1,219.10","4,125",16-17-121-002-0000,0.00,0.00,"11,901.95","13,121.05","$8,679.99","$10,570.99","$10,414.97","$11,674.78","$11,901.95",27001,OAK PARK,60304
0,706 S TAYLOR AVE,"34,878","1,650",OAK PARK,2-05,"$348,780","1,219.10","4,250",16-17-121-003-0000,0.00,0.00,"11,378.23","12,597.33","$7,614.10","$7,658.32","$8,416.92","$12,165.10","$11,378.23",27001,OAK PARK,60304
0,708 S TAYLOR AVE,"31,963","1,130",OAK PARK,2-03,"$319,630","1,219.10","6,250",16-17-121-004-0000,0.00,0.00,"10,325.41","11,544.51","$7,133.90","$8,608.92","$9,244.79","$10,368.77","$10,325.41",27001,OAK PARK,60304
0,712 S TAYLOR AVE,"29,387","1,460",OAK PARK,2-03,"$293,870","1,219.10","4,750",16-17-121-005-0000,0.00,0.00,"9,394.99","10,614.09","$6,323.50","$8,576.09","$8,741.80","$9,807.23","$9,394.99",27001,OAK PARK,60304
0,720 S TAYLOR AVE,"36,563","1,782",OAK PARK,2-05,"$365,630","1,219.10","3,125",16-17-121-007-0000,0.00,0.00,"11,986.80","13,205.90","$9,562.64","$11,189.97","$12,022.32","$13,468.67","$11,986.80",27001,OAK PARK,60304
0,722 S TAYLOR AVE,"2,812",,OAK PARK,2-41,"$28,120",0.00,"3,125",16-17-121-008-0000,0.00,0.00,"1,015.63","1,015.63",$762.47,$785.10,$844.90,$943.03,"$1,015.63",27001,OAK PARK,60304
0,724 S TAYLOR AVE,"34,786","1,572",OAK PARK,2-05,"$347,860","1,219.10","3,125",16-17-121-009-0000,0.00,0.00,"11,344.94","12,564.04","$10,563.38","$8,890.13","$9,547.37","$10,706.47","$11,344.94",27001,OAK PARK,60304
0,726 S TAYLOR AVE,"31,382","1,420",OAK PARK,2-05,"$313,820","1,219.10","3,125",16-17-121-010-0000,975.28,0.00,"9,140.20","11,334.58","$6,809.69","$7,804.76","$8,365.30","$9,423.44","$9,140.20",27001,OAK PARK,60304
0,728 S TAYLOR AVE,"41,720","2,382",OAK PARK,2-06,"$417,200","1,219.10","3,812",16-17-121-011-0000,975.28,"5,229.21","7,644.98","15,068.56","$8,399.80","$8,448.58","$9,285.47","$9,865.38","$7,644.98",27001,OAK PARK,60304
0,730 S TAYLOR AVE,"34,763","1,500",OAK PARK,2-05,"$347,630","1,219.10","3,812",16-17-121-012-0000,0.00,0.00,"11,336.65","12,555.75","$8,202.61","$8,920.26","$9,579.80","$10,742.66","$11,336.65",27001,OAK PARK,60304
0,732 S TAYLOR AVE,"39,103","1,817",OAK PARK,2-04,"$391,030","1,219.10","4,725",16-17-121-013-0000,0.00,0.00,"12,904.17","14,123.27","$9,515.08","$9,809.01","$10,536.19","$11,810.03","$12,904.17",27001,OAK PARK,60304
0,736 S TAYLOR AVE,"37,919","1,628",OAK PARK,2-05,"$379,190","1,219.10","4,725",16-17-121-014-0000,0.00,0.00,"12,476.64","13,695.74","$9,846.75","$9,164.58","$9,842.79","$11,035.99","$12,476.64",27001,OAK PARK,60304
0,738 S TAYLOR AVE,"25,941",,OAK PARK,2-02,"$259,410","1,219.10","4,725",16-17-121-015-0000,975.28,0.00,"7,175.01","9,369.39","$6,551.26","$6,257.68","$5,981.70","$6,763.05","$7,175.01",27001,OAK PARK,60304
0,740 S TAYLOR AVE,"1,417",,OAK PARK,2-41,"$14,170",0.00,"1,575",16-17-121-016-0000,0.00,0.00,511.78,511.78,$384.35,$395.81,$425.83,$475.39,$511.78,27001,OAK PARK,60304
0,742 S TAYLOR AVE,"34,991","1,688",OAK PARK,2-05,"$349,910","1,219.10","3,150",16-17-121-017-0000,0.00,0.00,"11,419.07","12,638.17","$7,884.64","$9,549.57","$10,257.13","$10,950.70","$11,419.07",27001,OAK PARK,60304
0,744 S TAYLOR AVE,"39,468","1,440",OAK PARK,2-05,"$394,680",0.00,"4,914",16-17-121-018-0000,0.00,0.00,"14,255.18","14,255.18","$9,043.44","$9,042.36","$9,697.11","$12,632.74","$14,255.18",27001,OAK PARK,60304
0,701 S LYMAN AVE,"38,185","1,810",OAK PARK,2-05,"$381,850","1,219.10","5,002",16-17-121-019-0000,0.00,0.00,"12,572.70","13,791.80","$9,660.20","$10,586.73","$11,373.25","$12,744.16","$12,572.70",27001,OAK PARK,60304
0,705 S LYMAN AVE,"34,577","1,320",OAK PARK,2-05,"$345,770","1,219.10","4,514",16-17-121-020-0000,0.00,0.00,"11,269.48","12,488.58","$8,580.12","$8,886.07","$9,543.05","$10,701.59","$11,269.48",27001,OAK PARK,60304
0,711 S LYMAN AVE,"34,990","1,496",OAK PARK,2-05,"$349,900",0.00,"4,514",16-17-121-022-0000,0.00,0.00,"12,637.80","12,637.80","$8,352.00","$9,385.17","$10,066.04","$12,188.36","$12,637.80",27001,OAK PARK,60304
0,715 S LYMAN AVE,"38,582","1,871",OAK PARK,2-05,"$385,820","1,219.10","4,514",16-17-121-023-0000,0.00,0.00,"12,716.07","13,935.17","$12,428.18","$12,297.11","$12,289.90","$13,767.31","$12,716.07",27001,OAK PARK,60304
0,717 S LYMAN AVE,"31,637","1,320",OAK PARK,2-05,"$316,370","1,219.10","4,514",16-17-121-024-0000,0.00,0.00,"10,207.65","11,426.75","$7,454.44","$7,970.27","$8,557.47","$9,027.59","$10,207.65",27001,OAK PARK,60304
0,719 S LYMAN AVE,"34,143","1,320",OAK PARK,2-05,"$341,430","1,219.10","4,514",16-17-121-025-0000,975.28,"3,243.05","6,650.56","12,331.81","$8,254.32","$7,640.61","$8,183.13","$8,694.20","$6,650.56",27001,OAK PARK,60304
0,723 S LYMAN AVE,"34,343","1,324",OAK PARK,2-05,"$343,430","1,219.10","4,514",16-17-121-026-0000,0.00,0.00,"11,185.00","12,404.10","$4,823.25","$10,937.91","$8,487.20","$9,523.09","$11,185.00",27001,OAK PARK,60304
0,727 S LYMAN AVE,"43,129","1,644",OAK PARK,2-05,"$431,290","1,219.10","4,575",16-17-121-027-0000,0.00,0.00,"14,358.32","15,577.42","$10,486.61","$11,219.73","$9,961.03","$11,168.08","$14,358.32",27001,OAK PARK,60304
0,729 S LYMAN AVE,"35,682","1,728",OAK PARK,2-05,"$356,820","1,219.10","4,575",16-17-121-028-0000,0.00,0.00,"11,668.62","12,887.72","$8,876.21","$9,438.04","$10,136.99","$10,673.02","$11,668.62",27001,OAK PARK,60304
0,733 S LYMAN AVE,"40,709","1,668",OAK PARK,2-05,"$407,090","1,219.10","4,575",16-17-121-029-0000,0.00,0.00,"13,484.34","14,703.44","$9,855.55","$9,810.98","$10,538.35","$11,812.47","$13,484.34",27001,OAK PARK,60304
0,735 S LYMAN AVE,"39,315","1,668",OAK PARK,2-05,"$393,150",0.00,"4,575",16-17-121-030-0000,0.00,0.00,"14,199.95","14,199.95","$8,381.58","$9,830.41","$10,559.30","$11,835.73","$14,199.95",27001,OAK PARK,60304
0,737 S LYMAN AVE,"41,532","1,944",OAK PARK,2-05,"$415,320","1,219.10","6,100",16-17-121-031-0000,975.28,"2,755.53","10,050.75","15,000.66","$11,167.05","$11,146.69","$11,975.84","$13,416.69","$10,050.75",27001,OAK PARK,60304
0,741 S LYMAN AVE,"38,240","1,559",OAK PARK,2-05,"$382,400","1,219.10","3,904",16-17-121-032-0000,975.28,0.00,"11,617.29","13,811.67","$9,448.34","$9,222.61","$9,891.17","$10,252.90","$11,617.29",27001,OAK PARK,60304
0,745 S LYMAN AVE,"34,420","1,658",OAK PARK,2-05,"$344,200","1,219.10","3,904",16-17-121-033-0000,0.00,0.00,"11,212.79","12,431.89","$7,025.46","$9,138.39","$9,814.54","$11,004.69","$11,212.79",27001,OAK PARK,60304
0,747 S LYMAN AVE,"41,342","1,820",OAK PARK,2-05,"$413,420","1,219.10","4,392",16-17-121-034-0000,975.28,0.00,"12,737.64","14,932.02","$10,069.61","$9,825.49","$10,539.84","$11,850.38","$12,737.64",27001,OAK PARK,60304
0,700 S LYMAN AVE,"25,872","1,100",OAK PARK,2-03,"$258,720","1,219.10","4,442",16-17-122-001-0000,975.28,"2,258.87","4,891.27","9,344.52","$6,249.66","$5,671.16","$6,232.93","$6,622.20","$4,891.27",27001,OAK PARK,60304
