,address,assessedvalue,buildingsize,city,class,estimatedvalue,homeownerexemption,lotsize,pin,seniorcitizenexemption,seniorfreezeexemption,taxafterexemptions,taxbeforeexemptions,taxbill2014,taxbill2015,taxbill2016,taxbill2017,taxbill2018,taxcode,township,zip
0,816  WASHINGTON BLVD,"10,042",,OAK PARK,2-99,"$100,420",0.00,"10,685",16-07-320-026-1005,0.00,0.00,"3,708.24","3,708.24","$2,393.42","$3,502.02","$3,908.53","$3,626.94","$3,708.24",27001,OAK PARK,60302
0,816  WASHINGTON BLVD,"11,137",,OAK PARK,2-99,"$111,370","1,268.60","10,685",16-07-320-026-1006,0.00,0.00,"2,844.07","4,112.67","$2,423.66","$2,588.47","$2,939.66","$2,803.44","$2,844.07",27001,OAK PARK,60302
0,818  WASHINGTON BLVD,"8,991",,OAK PARK,2-99,"$89,910",0.00,"10,685",16-07-320-026-1007,0.00,0.00,"3,320.18","3,320.18","$2,651.63","$2,853.62","$3,184.89","$3,247.44","$3,320.18",27001,OAK PARK,60302
0,818  WASHINGTON BLVD,"10,958",,OAK PARK,2-99,"$109,580","1,268.60","10,685",16-07-320-026-1008,0.00,0.00,"2,777.98","4,046.58","$2,370.67","$2,531.44","$2,876.05","$2,738.71","$2,777.98",27001,OAK PARK,60302
0,818  WASHINGTON BLVD,"11,036",,OAK PARK,2-99,"$110,360","1,268.60","10,685",16-07-320-026-1009,0.00,0.00,"2,806.78","4,075.38","$2,393.42","$2,556.04","$2,903.47","$2,766.87","$2,806.78",27001,OAK PARK,60302
0,818  WASHINGTON BLVD,"11,137",,OAK PARK,2-99,"$111,370","1,268.60","10,685",16-07-320-026-1010,0.00,0.00,"2,844.07","4,112.67","$2,423.66","$2,588.47","$2,939.66","$2,803.44","$2,844.07",27001,OAK PARK,60302
0,820  WASHINGTON BLVD,"8,991",,OAK PARK,2-99,"$89,910",0.00,"10,685",16-07-320-026-1011,0.00,0.00,"3,320.18","3,320.18","$2,651.63","$2,853.62","$2,547.68","$3,247.44","$3,320.18",27001,OAK PARK,60302
0,820  WASHINGTON BLVD,"10,958",,OAK PARK,2-99,"$109,580","1,268.60","10,685",16-07-320-026-1012,0.00,0.00,"2,777.98","4,046.58","$2,370.67","$2,531.44","$2,876.05","$2,738.71","$2,777.98",27001,OAK PARK,60302
0,820  WASHINGTON BLVD,"11,036",,OAK PARK,2-99,"$110,360","1,268.60","10,685",16-07-320-026-1013,0.00,0.00,"2,806.78","4,075.38","$2,393.42","$2,556.04","$2,903.47","$2,766.87","$2,806.78",27001,OAK PARK,60302
0,820  WASHINGTON BLVD,"11,137",,OAK PARK,2-99,"$111,370","1,268.60","10,685",16-07-320-026-1014,0.00,0.00,"2,844.07","4,112.67","$2,423.66","$2,588.47","$2,939.66","$2,803.44","$2,844.07",27001,OAK PARK,60302
0,822  WASHINGTON BLVD,"6,207",,OAK PARK,2-99,"$62,070",0.00,"10,685",16-07-320-026-1015,0.00,0.00,"2,292.11","2,292.11",$969.66,"$1,969.67","$2,198.35","$2,241.80","$2,292.11",27001,OAK PARK,60302
0,822  WASHINGTON BLVD,"16,681",,OAK PARK,2-99,"$166,810","1,268.60","10,685",16-07-320-026-1016,"1,014.88",0.00,"3,876.46","6,159.94","$3,443.49","$3,671.89","$4,185.07","$3,830.53","$3,876.46",27001,OAK PARK,60302
0,822  WASHINGTON BLVD,"16,809",,OAK PARK,2-99,"$168,090","1,268.60","10,685",16-07-320-026-1017,0.00,0.00,"4,938.53","6,207.13","$4,095.80","$4,388.00","$4,948.05","$4,852.02","$4,938.53",27001,OAK PARK,60302
0,822  WASHINGTON BLVD,"15,435",,OAK PARK,2-99,"$154,350",0.00,"10,685",16-07-320-026-1018,0.00,0.00,"5,699.82","5,699.82","$5,002.14","$4,839.90","$4,543.59","$5,574.82","$5,699.82",27001,OAK PARK,60302
0,824  WASHINGTON BLVD,"10,958",,OAK PARK,2-99,"$109,580",0.00,"10,685",16-07-320-026-1019,0.00,0.00,"4,046.58","4,046.58","$2,370.67","$3,477.42","$3,881.11","$3,957.81","$4,046.58",27001,OAK PARK,60302
0,824  WASHINGTON BLVD,"11,036",,OAK PARK,2-99,"$110,360","1,268.60","10,685",16-07-320-026-1020,0.00,0.00,"2,806.78","4,075.38","$2,393.42","$2,556.04","$2,903.47","$2,766.87","$2,806.78",27001,OAK PARK,60302
0,824  WASHINGTON BLVD,"11,137",,OAK PARK,2-99,"$111,370",0.00,"10,685",16-07-320-026-1021,0.00,0.00,"4,112.67","4,112.67","$3,284.38","$3,534.45","$3,944.72","$4,022.54","$4,112.67",27001,OAK PARK,60302
0,23 N HARLEM AVE,"154,179",,OAK PARK,5-17,,0.00,"17,000",16-07-321-015-0000,0.00,0.00,"56,934.77","56,934.77","$51,491.22","$55,412.27","$61,844.79","$55,686.78","$56,934.77",27009,OAK PARK,60302
0,17 N HARLEM AVE,"47,317",,OAK PARK,5-90,,0.00,"17,000",16-07-321-016-0000,0.00,0.00,"17,473.06","17,473.06","$19,581.38","$21,072.52","$23,518.69","$17,090.08","$17,473.06",27009,OAK PARK,60302
0,1148  MADISON ST,"100,183",,OAK PARK,5-17,,0.00,"20,075",16-07-321-017-0000,0.00,0.00,"36,995.29","36,995.29","$26,160.11","$28,152.23","$34,368.89","$36,184.35","$36,995.29",27009,OAK PARK,00000
0,97 N HARLEM AVE,"23,127","1,822",OAK PARK,2-12,"$231,270",0.00,"3,500",16-07-321-018-0000,0.00,0.00,"8,540.22","8,540.22","$1,589.38","$4,809.90","$7,372.69","$8,353.03","$8,540.22",27001,OAK PARK,60302
0,401 S MAPLE AVE,"44,717","1,831",OAK PARK,2-05,"$447,170","1,268.60","5,000",16-07-321-019-0000,0.00,0.00,"15,244.39","16,512.99","$12,819.19","$13,775.63","$15,425.52","$14,931.90","$15,244.39",27001,OAK PARK,60302
0,415 S MAPLE AVE,"8,894",,OAK PARK,2-99,"$88,940","1,268.60","15,300",16-07-321-020-1001,0.00,0.00,"3,495.50","4,764.10","$2,392.43","$1,569.65","$1,802.65","$3,440.54","$3,495.50",27001,OAK PARK,60302
0,415 S MAPLE AVE,"8,860",,OAK PARK,2-99,"$88,600",0.00,"15,300",16-07-321-020-1002,0.00,0.00,"4,746.34","4,746.34","$3,240.73","$2,505.90","$2,796.79","$4,642.33","$4,746.34",27001,OAK PARK,60302
0,415 S MAPLE AVE,"6,964",,OAK PARK,2-99,"$69,640","1,268.60","15,300",16-07-321-020-1003,0.00,0.00,"2,462.23","3,730.83","$1,686.77","$1,024.09","$1,193.72","$2,429.91","$2,462.23",27001,OAK PARK,60302
0,415 S MAPLE AVE,"8,836",,OAK PARK,2-99,"$88,360","1,268.60","15,300",16-07-321-020-1004,0.00,0.00,"3,464.80","4,733.40","$2,371.41","$1,553.43","$1,784.56","$3,410.55","$3,464.80",27001,OAK PARK,60302
0,415 S MAPLE AVE,"8,836",,OAK PARK,2-99,"$88,360","1,268.60","15,300",16-07-321-020-1005,0.00,0.00,"3,464.80","4,733.40","$2,371.41","$1,553.43","$1,784.56","$3,410.55","$3,464.80",27001,OAK PARK,60302
0,415 S MAPLE AVE,"7,192",,OAK PARK,2-99,"$71,920",0.00,"15,300",16-07-321-020-1006,0.00,0.00,"3,852.61","3,852.61","$2,630.85","$2,034.67","$2,270.86","$3,768.24","$3,852.61",27001,OAK PARK,60302
0,415 S MAPLE AVE,"9,247",,OAK PARK,2-99,"$92,470","1,268.60","15,300",16-07-321-020-1007,0.00,0.00,"3,684.90","4,953.50","$2,521.42","$1,669.25","$1,913.78","$3,625.85","$3,684.90",27001,OAK PARK,60302
0,415 S MAPLE AVE,"15,230",,OAK PARK,2-99,"$152,300","1,268.60","15,300",16-07-321-020-1008,0.00,0.00,"4,651.32","5,919.92","$4,709.98","$3,362.42","$3,803.43","$6,760.52","$4,651.32",27001,OAK PARK,60302
0,415 S MAPLE AVE,"7,055",,OAK PARK,2-99,"$70,550",0.00,"15,300",16-07-321-020-1009,0.00,0.00,"2,742.59","2,742.59","$2,580.68","$1,995.61","$2,227.36","$3,696.68","$2,742.59",27001,OAK PARK,60302
0,415 S MAPLE AVE,"9,213",,OAK PARK,2-99,"$92,130","1,268.60","15,300",16-07-321-020-1010,0.00,0.00,"2,298.96","3,821.28","$2,509.12","$1,660.19","$1,903.73","$3,608.05","$2,298.96",27001,OAK PARK,60302
0,415 S MAPLE AVE,"9,213",,OAK PARK,2-99,"$92,130",0.00,"15,300",16-07-321-020-1011,0.00,0.00,"4,935.36","4,935.36","$3,369.84","$2,606.17","$2,908.79","$4,827.15","$4,935.36",27001,OAK PARK,60302
0,415 S MAPLE AVE,"7,032",,OAK PARK,2-99,"$70,320","1,268.60","15,300",16-07-321-020-1012,0.00,0.00,"2,498.00","3,766.60","$1,711.23","$1,414.57","$2,220.03","$2,465.02","$2,498.00",27001,OAK PARK,60302
0,415 S MAPLE AVE,"5,663",,OAK PARK,2-99,"$56,630","1,268.60","15,300",16-07-321-020-1013,0.00,0.00,"1,765.00","3,033.60","$1,210.54",$655.56,$782.37,"$1,748.07","$1,765.00",27001,OAK PARK,60302
0,415 S MAPLE AVE,"9,247",,OAK PARK,2-99,"$92,470","1,268.60","15,300",16-07-321-020-1014,0.00,0.00,"2,566.76","3,835.36","$2,521.42","$1,669.25","$1,913.78","$3,625.85","$2,566.76",27001,OAK PARK,60302
0,415 S MAPLE AVE,"9,258",,OAK PARK,2-99,"$92,580","1,268.60","15,300",16-07-321-020-1015,"1,014.88",0.00,"1,315.54","3,599.02","$1,911.04",$997.47,"$1,200.33","$2,656.30","$1,315.54",27001,OAK PARK,60302
0,415 S MAPLE AVE,"7,067",,OAK PARK,2-99,"$70,670","1,268.60","15,300",16-07-321-020-1016,0.00,0.00,"2,516.90","3,785.50","$1,723.90","$1,052.88","$2,230.95","$2,483.43","$2,516.90",27001,OAK PARK,60302
0,415 S MAPLE AVE,"9,213",,OAK PARK,2-99,"$92,130",0.00,"15,300",16-07-321-020-1017,0.00,0.00,"4,935.36","4,935.36","$3,369.84","$2,606.17","$2,908.79","$4,827.15","$4,935.36",27001,OAK PARK,60302
0,415 S MAPLE AVE,"9,213",,OAK PARK,2-99,"$92,130","1,268.60","15,300",16-07-321-020-1018,0.00,0.00,"3,666.76","4,935.36","$2,509.12","$1,660.19","$1,903.73","$3,608.05","$3,666.76",27001,OAK PARK,60302
0,415 S MAPLE AVE,"7,055",,OAK PARK,2-99,"$70,550","1,268.60","15,300",16-07-321-020-1019,0.00,0.00,"1,641.31","2,909.91","$1,719.96","$1,995.61","$2,227.36","$1,627.01","$1,641.31",27001,OAK PARK,60302
0,415 S MAPLE AVE,"5,663",,OAK PARK,2-99,"$56,630",0.00,"15,300",16-07-321-020-1020,0.00,0.00,"3,033.60","3,033.60","$2,071.26","$1,601.54","$1,787.43","$2,967.17","$3,033.60",27001,OAK PARK,60302
0,405 S MAPLE AVE,"8,285",,OAK PARK,2-99,"$82,850",0.00,"8,500",16-07-321-021-1001,0.00,0.00,"3,059.48","3,059.48","$2,200.55","$1,622.49","$1,723.82",$554.20,"$3,059.48",27001,OAK PARK,60302
0,405 S MAPLE AVE,"5,004",,OAK PARK,2-99,"$50,040",0.00,"8,500",16-07-321-021-1002,0.00,0.00,"1,847.84","1,847.84",$831.58,"$1,730.20","$1,840.98","$1,807.32","$1,847.84",27001,OAK PARK,60302
0,405 S MAPLE AVE,"6,307",,OAK PARK,2-99,"$63,070",0.00,"8,500",16-07-321-021-1003,0.00,0.00,"2,329.02","2,329.02","$1,835.30","$1,975.07","$2,204.38","$2,278.01","$2,329.02",27001,OAK PARK,60302
0,405 S MAPLE AVE,"6,337",,OAK PARK,2-99,"$63,370",0.00,"8,500",16-07-321-021-1004,0.00,0.00,"2,340.06","2,340.06",$983.31,"$1,984.53","$2,214.87","$2,288.86","$2,340.06",27001,OAK PARK,60302
0,405 S MAPLE AVE,"7,969",,OAK PARK,2-99,"$79,690","1,268.60","8,500",16-07-321-021-1005,"1,014.88",600.68,58.61,"2,942.77",$770.88,$873.41,$927.96,$510.38,$58.61,27001,OAK PARK,60302
0,405 S MAPLE AVE,"10,367",,OAK PARK,2-99,"$103,670","1,268.60","8,500",16-07-321-021-1006,0.00,0.00,"2,559.65","3,828.25","$2,155.86","$2,300.35","$2,618.04","$2,525.24","$2,559.65",27001,OAK PARK,60302
0,405 S MAPLE AVE,"6,278",,OAK PARK,2-99,"$62,780","1,268.60","8,500",16-07-321-021-1007,0.00,0.00,"1,049.77","2,318.37",$966.22,"$1,020.17","$1,189.27","$1,048.43","$1,049.77",27001,OAK PARK,60302
0,405 S MAPLE AVE,"6,278",,OAK PARK,2-99,"$62,780",0.00,"8,500",16-07-321-021-1008,0.00,0.00,"2,318.37","2,318.37","$1,826.94","$1,966.15","$2,194.33","$2,267.53","$2,318.37",27001,OAK PARK,60302
0,405 S MAPLE AVE,"6,330",,OAK PARK,2-99,"$63,300","1,234.98","8,500",16-07-321-021-1009,0.00,"1,102.54",0.00,"2,337.52",$366.17,$0.00,$0.00,$0.00,$0.00,27001,OAK PARK,60302
0,405 S MAPLE AVE,"7,991",,OAK PARK,2-99,"$79,910","1,268.60","8,500",16-07-321-021-1010,0.00,0.00,"1,682.29","2,950.89","$1,464.58","$1,556.41","$1,787.71","$1,667.12","$1,682.29",27001,OAK PARK,60302
0,409 S MAPLE AVE,"5,883",,OAK PARK,2-99,"$58,830","1,268.60","10,163",16-07-321-022-1001,0.00,0.00,903.88,"2,172.48",$433.43,$446.77,$549.34,$905.79,$903.88,27001,OAK PARK,60302
0,409 S MAPLE AVE,"5,883",,OAK PARK,2-99,"$58,830",0.00,"10,163",16-07-321-022-1002,0.00,0.00,"2,172.48","2,172.48","$1,294.15","$1,392.75","$1,554.40","$2,124.89","$2,172.48",27001,OAK PARK,60302
0,409 S MAPLE AVE,"5,883",,OAK PARK,2-99,"$58,830",0.00,"10,163",16-07-321-022-1003,0.00,0.00,"2,172.48","2,172.48","$1,294.15","$1,392.75","$1,554.40","$2,124.89","$2,172.48",27001,OAK PARK,60302
0,409 S MAPLE AVE,"9,330",,OAK PARK,2-99,"$93,300","1,268.60","10,163",16-07-321-022-1004,0.00,0.00,"2,176.79","3,445.39","$1,191.48","$1,262.48","$1,459.78","$2,150.74","$2,176.79",27001,OAK PARK,60302
0,409 S MAPLE AVE,"9,330",,OAK PARK,2-99,"$93,300",0.00,"10,163",16-07-321-022-1005,0.00,0.00,"3,445.39","3,445.39","$2,052.20","$2,208.46","$2,464.84","$3,369.84","$3,445.39",27001,OAK PARK,60302
0,409 S MAPLE AVE,"9,330",,OAK PARK,2-99,"$93,300",0.00,"10,163",16-07-321-022-1006,0.00,0.00,"3,445.39","3,445.39","$2,052.20","$2,208.46","$2,464.84","$3,369.84","$3,445.39",27001,OAK PARK,60302
0,409 S MAPLE AVE,"5,883",,OAK PARK,2-99,"$58,830",0.00,"10,163",16-07-321-022-1007,0.00,0.00,"2,172.48","2,172.48","$1,294.15","$1,392.75","$1,554.40","$2,124.89","$2,172.48",27001,OAK PARK,60302
0,409 S MAPLE AVE,"5,883",,OAK PARK,2-99,"$58,830",0.00,"10,163",16-07-321-022-1008,0.00,0.00,"2,172.48","2,172.48","$1,294.15","$1,392.75","$1,554.40","$2,124.89","$2,172.48",27001,OAK PARK,60302
0,409 S MAPLE AVE,"7,312",,OAK PARK,2-99,"$73,120",0.00,"10,163",16-07-321-022-1009,0.00,0.00,"2,700.22","2,700.22","$1,608.44","$1,731.01","$1,931.87","$2,640.94","$2,700.22",27001,OAK PARK,60302
0,409 S MAPLE AVE,"9,330",,OAK PARK,2-99,"$93,300","1,268.60","10,163",16-07-321-022-1010,0.00,0.00,"2,176.79","3,445.39","$1,191.48","$1,262.48","$1,459.78","$2,150.74","$2,176.79",27001,OAK PARK,60302
0,409 S MAPLE AVE,"9,330",,OAK PARK,2-99,"$93,300",0.00,"10,163",16-07-321-022-1011,0.00,0.00,"3,445.39","3,445.39","$2,052.20","$1,968.58","$2,197.20","$3,369.84","$3,445.39",27001,OAK PARK,60302
0,409 S MAPLE AVE,335,,OAK PARK,2-99,"$3,350",0.00,"10,163",16-07-321-022-1012,0.00,0.00,123.69,123.69,$73.78,$79.33,$88.59,$121.06,$123.69,27001,OAK PARK,60302
0,409 S MAPLE AVE,335,,OAK PARK,2-99,"$3,350",0.00,"10,163",16-07-321-022-1013,0.00,0.00,123.69,123.69,$73.78,$79.33,$88.59,$121.06,$123.69,27001,OAK PARK,60302
0,400 S MAPLE AVE,"220,312",,OAK PARK,3-15,,0.00,"28,900",16-07-322-001-0000,0.00,0.00,"81,356.08","81,356.08","$72,936.80","$78,490.93","$87,602.47","$79,572.85","$81,356.08",27001,OAK PARK,60302
0,436 S MAPLE AVE,"79,810",,OAK PARK,3-15,,0.00,"8,500",16-07-322-006-0000,0.00,0.00,"29,471.99","29,471.99","$23,457.20","$25,243.48","$28,173.84","$28,825.99","$29,471.99",27001,OAK PARK,60302
0,1113  WASHINGTON BLVD,"36,454","2,938",OAK PARK,2-11,"$364,540",0.00,"3,375",16-07-322-007-0000,0.00,0.00,"13,461.62","13,461.62","$11,509.42","$12,385.85","$13,823.74","$13,166.52","$13,461.62",27001,OAK PARK,60302
0,433  WISCONSIN AVE,"44,927","2,988",OAK PARK,2-11,"$449,270",0.00,"8,500",16-07-322-016-0000,0.00,0.00,"16,590.50","16,590.50","$15,724.37","$16,921.83","$18,886.08","$16,226.83","$16,590.50",27001,OAK PARK,60302
0,1116  MADISON ST,"36,896","4,612",OAK PARK,2-12,"$368,960","1,268.60","3,150",16-07-322-021-0000,0.00,0.00,"12,356.29","13,624.89","$14,237.66","$15,302.17","$17,129.24","$10,016.98","$12,356.29",27009,OAK PARK,60302
0,1114  MADISON ST,"33,750",,OAK PARK,5-17,,0.00,"3,150",16-07-322-022-0000,0.00,0.00,"12,463.11","12,463.11","$17,362.69","$18,684.86","$20,853.85","$12,189.90","$12,463.11",27009,OAK PARK,60302
0,1112  MADISON ST,"40,619","3,860",OAK PARK,2-12,"$406,190",0.00,"3,150",16-07-322-023-0000,0.00,0.00,"14,999.67","14,999.67","$14,057.52","$15,128.11","$16,884.15","$15,804.29","$14,999.67",27009,OAK PARK,60302
0,1110  MADISON ST,0,,OAK PARK,0,,,0,16-07-322-024-0000,,,,,$0.00,$0.00,$0.00,$0.00,$0.00,27009,OAK PARK,60302
0,1108  MADISON ST,0,,OAK PARK,0,,,0,16-07-322-025-0000,,,,,$0.00,$0.00,$0.00,$0.00,$0.00,27009,OAK PARK,60302
0,1106  MADISON ST,0,,OAK PARK,0,,,0,16-07-322-026-0000,,,,,$0.00,$0.00,$0.00,$0.00,$0.00,27009,OAK PARK,60302
0,1100  MADISON ST,"48,961",,OAK PARK,5-17,,0.00,"3,150",16-07-322-027-0000,0.00,0.00,"18,080.21","18,080.21","$14,810.16","$15,938.01","$19,297.44","$17,683.90","$18,080.21",27009,OAK PARK,60302
0,1100  MADISON ST,"50,789",,OAK PARK,5-17,,0.00,"3,654",16-07-322-028-0000,0.00,0.00,"18,755.24","18,755.24","$15,349.10","$16,517.89","$19,944.27","$18,344.16","$18,755.24",27009,OAK PARK,60302
0,427  WISCONSIN AVE,"40,060","3,075",OAK PARK,2-11,"$400,600",0.00,"6,800",16-07-322-029-0000,0.00,0.00,"14,793.27","14,793.27","$11,026.56","$10,900.80","$12,166.25","$14,469.01","$14,793.27",27001,OAK PARK,60302
0,414 S MAPLE AVE,"36,553","2,835",OAK PARK,2-11,"$365,530",0.00,"11,560",16-07-322-032-0000,0.00,0.00,"13,498.16","13,498.16","$12,812.31","$13,787.93","$15,388.62","$13,202.37","$13,498.16",27001,OAK PARK,60302
0,420 S MAPLE AVE,"43,196",,OAK PARK,3-14,,0.00,"9,690",16-07-322-033-0000,0.00,0.00,"15,951.25","15,951.25","$13,670.20","$14,711.21","$16,418.95","$15,601.68","$15,951.25",27001,OAK PARK,60302
0,440 S MAPLE AVE,"7,699",,OAK PARK,2-99,"$76,990","1,268.60","6,382",16-07-322-038-1001,0.00,0.00,"1,574.46","2,843.06","$1,290.34","$1,368.83","$1,578.52","$1,561.67","$1,574.46",27001,OAK PARK,60302
0,438 S MAPLE AVE,"16,500",,OAK PARK,2-99,"$165,000","1,268.60","6,382",16-07-322-038-1002,"1,014.88",253.72,"3,555.89","6,093.09","$3,748.93","$4,014.74","$4,531.53","$4,740.47","$3,555.89",27001,OAK PARK,60302
0,440 S MAPLE AVE,"16,500",,OAK PARK,2-99,"$165,000","1,268.60","6,382",16-07-322-038-1003,0.00,0.00,"4,824.49","6,093.09","$3,748.93","$4,014.74","$4,531.53","$4,740.47","$4,824.49",27001,OAK PARK,60302
0,438 S MAPLE AVE,"16,500",,OAK PARK,2-99,"$165,000","1,268.60","6,382",16-07-322-038-1004,"1,014.88",253.72,"3,555.89","6,093.09","$3,134.13","$4,014.74","$4,531.53","$3,765.19","$3,555.89",27001,OAK PARK,60302
0,440 S MAPLE AVE,"16,500",,OAK PARK,2-99,"$165,000","1,268.60","6,382",16-07-322-038-1005,"1,014.88",0.00,"3,809.61","6,093.09","$3,134.13","$3,339.04","$3,813.63","$3,765.19","$3,809.61",27001,OAK PARK,60302
0,438 S MAPLE AVE,"19,799",,OAK PARK,2-99,"$197,990","1,268.60","6,382",16-07-322-038-1006,0.00,0.00,"6,042.72","7,311.32","$4,670.88","$5,006.80","$5,638.67","$5,931.90","$6,042.72",27001,OAK PARK,60302
0,440 S MAPLE AVE,"16,500",,OAK PARK,2-99,"$165,000",0.00,"6,382",16-07-322-038-1007,0.00,0.00,"6,093.09","6,093.09","$3,748.93","$4,960.72","$5,536.59","$5,959.57","$6,093.09",27001,OAK PARK,60302
0,1103  WASHINGTON BLVD,"9,456",,OAK PARK,2-99,"$94,560",0.00,"9,375",16-07-322-039-1001,0.00,0.00,"4,367.79","4,367.79","$3,507.80","$3,775.00","$4,213.21","$4,272.09","$4,367.79",27001,OAK PARK,60302
0,1103  WASHINGTON BLVD,"9,456",,OAK PARK,2-99,"$94,560","1,268.60","9,375",16-07-322-039-1002,0.00,0.00,"3,099.19","4,367.79","$2,647.08","$2,829.02","$3,208.15","$3,052.99","$3,099.19",27001,OAK PARK,60302
0,1103  WASHINGTON BLVD,"10,186",,OAK PARK,2-99,"$101,860","1,982.31","9,375",16-07-322-039-1003,0.00,0.00,"2,722.67","4,704.98","$2,162.25","$2,144.54","$2,444.16","$3,382.76","$2,722.67",27001,OAK PARK,60302
0,1103  WASHINGTON BLVD,"10,186",,OAK PARK,2-99,"$101,860","1,268.60","9,375",16-07-322-039-1004,0.00,0.00,"3,436.38","4,704.98","$2,918.21","$3,120.79","$3,533.79","$3,382.76","$3,436.38",27001,OAK PARK,60302
0,1103  WASHINGTON BLVD,"10,404",,OAK PARK,2-99,"$104,040","1,268.60","9,375",16-07-322-039-1005,"1,014.88",0.00,"2,522.23","4,805.71",$122.35,$134.46,$142.86,$0.00,"$2,522.23",27001,OAK PARK,60302
0,1103  WASHINGTON BLVD,"10,404",,OAK PARK,2-99,"$104,040",936.48,"9,375",16-07-322-039-1006,0.00,"3,869.23",0.00,"4,805.71",$0.00,$0.00,$0.00,$0.00,$0.00,27001,OAK PARK,60302
0,1107  WASHINGTON BLVD,"9,456",,OAK PARK,2-99,"$94,560","1,268.60","9,375",16-07-322-039-1007,0.00,0.00,"2,225.50","3,494.10","$2,647.08","$2,829.02","$3,208.15","$2,198.40","$2,225.50",27001,OAK PARK,60302
0,1107  WASHINGTON BLVD,"10,186",,OAK PARK,2-99,"$101,860",0.00,"9,375",16-07-322-039-1008,0.00,0.00,"4,704.98","4,704.98","$1,688.61","$4,066.77","$4,538.85","$4,601.86","$4,704.98",27001,OAK PARK,60302
0,1107  WASHINGTON BLVD,"10,186",,OAK PARK,2-99,"$101,860",0.00,"9,375",16-07-322-039-1009,0.00,0.00,"4,704.98","4,704.98","$3,778.93","$4,066.77","$4,538.85","$4,601.86","$4,704.98",27001,OAK PARK,60302
0,1107  WASHINGTON BLVD,"10,404",,OAK PARK,2-99,"$104,040",0.00,"9,375",16-07-322-039-1010,0.00,0.00,"4,805.71","4,805.71","$2,998.63","$3,207.28","$4,635.34","$4,700.48","$4,805.71",27001,OAK PARK,60302
0,1107  WASHINGTON BLVD,"10,404",,OAK PARK,2-99,"$104,040",0.00,"9,375",16-07-322-039-1011,0.00,0.00,"4,805.71","4,805.71","$3,859.35","$4,153.26","$4,635.34","$4,700.48","$4,805.71",27001,OAK PARK,60302
0,430 S MAPLE AVE,"15,769",,OAK PARK,2-99,"$157,690",0.00,"8,500",16-07-322-040-1001,0.00,0.00,"5,823.13","5,823.13","$4,224.41","$5,472.36","$6,107.75","$5,695.51","$5,823.13",27001,OAK PARK,60302
0,430 S MAPLE AVE,"16,209",,OAK PARK,2-99,"$162,090","1,268.60","8,500",16-07-322-040-1002,0.00,0.00,"4,717.04","5,985.64","$4,366.56","$4,679.36","$5,273.26","$4,635.26","$4,717.04",27001,OAK PARK,60302
0,428 S MAPLE AVE,"16,209",,OAK PARK,2-99,"$162,090","1,268.60","8,500",16-07-322-040-1003,"1,014.88",0.00,"3,702.16","5,985.64","$3,751.76","$4,003.66","$4,555.36","$3,659.98","$3,702.16",27001,OAK PARK,60302
0,430 S MAPLE AVE,"8,748",,OAK PARK,2-99,"$87,480","1,268.60","8,500",16-07-322-040-1004,0.00,0.00,"1,961.89","3,230.49","$1,960.47","$2,090.08","$2,383.43","$1,940.56","$1,961.89",27001,OAK PARK,60302
0,430 S MAPLE AVE,"15,769",,OAK PARK,2-99,"$157,690",0.00,"8,500",16-07-322-040-1005,0.00,0.00,"5,823.13","5,823.13","$4,224.41","$4,526.38","$5,102.69","$5,695.51","$5,823.13",27001,OAK PARK,60302
0,430 S MAPLE AVE,"16,209",,OAK PARK,2-99,"$162,090","1,268.60","8,500",16-07-322-040-1006,0.00,0.00,"4,717.04","5,985.64","$4,366.56","$4,679.36","$5,273.26","$4,635.26","$4,717.04",27001,OAK PARK,60302
0,430 S MAPLE AVE,"16,209",,OAK PARK,2-99,"$162,090","1,268.60","8,500",16-07-322-040-1007,0.00,0.00,"4,717.04","5,985.64","$4,366.56","$4,679.36","$5,273.26","$4,635.26","$4,717.04",27001,OAK PARK,60302
0,428 S MAPLE AVE,"1,101",,OAK PARK,2-99,"$11,010",0.00,"8,500",16-07-322-040-1008,0.00,0.00,406.59,406.59,$355.23,$382.31,$426.58,$397.67,$406.59,27001,OAK PARK,60302
0,428 S MAPLE AVE,"1,101",,OAK PARK,2-99,"$11,010",0.00,"8,500",16-07-322-040-1009,0.00,0.00,406.59,406.59,$355.23,$382.31,$426.58,$397.67,$406.59,27001,OAK PARK,60302
0,428 S MAPLE AVE,"1,101",,OAK PARK,2-99,"$11,010",0.00,"8,500",16-07-322-040-1010,0.00,0.00,406.59,406.59,$355.23,$382.31,$426.58,$397.67,$406.59,27001,OAK PARK,60302
0,428 S MAPLE AVE,"1,101",,OAK PARK,2-99,"$11,010",0.00,"8,500",16-07-322-040-1011,0.00,0.00,406.59,406.59,$355.23,$382.31,$426.58,$397.67,$406.59,27001,OAK PARK,60302
0,428 S MAPLE AVE,660,,OAK PARK,2-99,"$6,600",0.00,"8,500",16-07-322-040-1012,0.00,0.00,243.70,243.70,$212.84,$228.93,$255.57,$238.33,$243.70,27001,OAK PARK,60302
0,1122  MADISON ST,"62,500",,OAK PARK,5-22,,0.00,"13,022",16-07-322-041-0000,0.00,0.00,"23,079.77","23,079.77","$20,943.90","$22,538.78","$28,827.13","$22,573.95","$23,079.77",27009,OAK PARK,60302
