,taxbill2020,taxbill2019,taxbill2018,taxbill2017,taxbill2016,homeownerexemption,seniorfreezeexemption,seniorcitizenexemption,taxbeforeexemptions,taxafterexemptions,estimatedvalue,assessedvalue,lotsize,buildingsize,class,taxcode,address,city,zip,township,pin
0,$174.18,$179.59,$172.78,$169.09,$157.36,0.00,0.00,0.00,174.18,174.18,"$4,770",477,"18,429",,2-99,27001,122 N AUSTIN BLVD,OAK PARK,60302,OAK PARK,16-08-317-025-1022
0,$174.18,$179.59,$172.78,$169.09,$157.36,0.00,0.00,0.00,174.18,174.18,"$4,770",477,"18,429",,2-99,27001,122 N AUSTIN BLVD,OAK PARK,60302,OAK PARK,16-08-317-025-1023
0,$174.18,$179.59,$172.78,$169.09,$157.36,0.00,0.00,0.00,174.18,174.18,"$4,770",477,"18,429",,2-99,27001,122 N AUSTIN BLVD,OAK PARK,60302,OAK PARK,16-08-317-025-1024
0,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,,,0,0,,0-00,27001,18  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-317-026-0000
0,"$5,775.75","$6,062.09","$5,832.64","$5,726.48","$5,844.42","1,132.50",0.00,0.00,"6,908.25","5,775.75","$189,260","18,926","8,571",,2-99,27001,124 N AUSTIN BLVD,OAK PARK,60302,OAK PARK,16-08-317-027-1001
0,"$5,775.75","$6,062.09","$5,832.64","$5,726.48","$5,844.42","1,132.50",0.00,0.00,"6,908.25","5,775.75","$189,260","18,926","8,571",,2-99,27001,124 N AUSTIN BLVD,OAK PARK,60302,OAK PARK,16-08-317-027-1002
0,"$5,775.75","$6,062.09","$5,832.64","$5,726.48","$5,844.42","1,132.50",0.00,0.00,"6,908.25","5,775.75","$189,260","18,926","8,571",,2-99,27001,124 N AUSTIN BLVD,OAK PARK,60302,OAK PARK,16-08-317-027-1003
0,"$5,775.75","$6,062.09","$5,832.64","$5,726.48","$5,844.42","1,132.50",0.00,0.00,"6,908.25","5,775.75","$189,260","18,926","8,571",,2-99,27001,124 N AUSTIN BLVD,OAK PARK,60302,OAK PARK,16-08-317-027-1004
0,"$5,775.75","$6,062.09","$5,832.64","$5,726.48","$5,844.42","1,132.50",0.00,0.00,"6,908.25","5,775.75","$189,260","18,926","8,571",,2-99,27001,124 N AUSTIN BLVD,OAK PARK,60302,OAK PARK,16-08-317-027-1005
0,"$5,775.75","$6,062.09","$7,101.24","$5,726.48","$5,844.42","1,132.50",0.00,0.00,"6,908.25","5,775.75","$189,260","18,926","8,571",,2-99,27001,124 N AUSTIN BLVD,OAK PARK,60302,OAK PARK,16-08-317-027-1006
0,$349.04,$372.87,$358.89,$351.10,$345.74,0.00,0.00,0.00,349.04,349.04,"$9,570",957,"8,571",,2-99,27001,124 N AUSTIN BLVD,OAK PARK,60302,OAK PARK,16-08-317-027-1007
0,$349.04,$372.87,$358.89,$351.10,$345.74,0.00,0.00,0.00,349.04,349.04,"$9,570",957,"8,571",,2-99,27001,124 N AUSTIN BLVD,OAK PARK,60302,OAK PARK,16-08-317-027-1008
0,$349.04,$372.87,$358.89,$351.10,$345.74,0.00,0.00,0.00,349.04,349.04,"$9,570",957,"8,571",,2-99,27001,124 N AUSTIN BLVD,OAK PARK,60302,OAK PARK,16-08-317-027-1009
0,$349.04,$372.87,$358.89,$351.10,$345.74,0.00,0.00,0.00,349.04,349.04,"$9,570",957,"8,571",,2-99,27001,124 N AUSTIN BLVD,OAK PARK,60302,OAK PARK,16-08-317-027-1010
0,$275.65,$294.32,$283.28,$276.98,$273.23,0.00,0.00,0.00,275.65,275.65,"$7,560",756,"8,571",,2-99,27001,124 N AUSTIN BLVD,OAK PARK,60302,OAK PARK,16-08-317-027-1011
0,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,,,0,0,,0-00,27001,416 S RIDGELAND AVE,OAK PARK,60302,OAK PARK,16-08-318-001-0000
0,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,,,0,0,,0-00,27001,417 S CUYLER AVE,OAK PARK,60302,OAK PARK,16-08-318-002-0000
0,"$35,576.36","$28,717.26","$27,640.76","$24,112.58","$26,297.11",0.00,0.00,0.00,"35,576.36","35,576.36",,"97,458","6,350",,3-18,27001,436 S RIDGELAND AVE,OAK PARK,60302,OAK PARK,16-08-318-003-0000
0,"$34,150.76","$38,752.89","$40,459.46","$39,572.60","$35,220.89",0.00,0.00,0.00,"34,150.76","34,150.76",,"93,552","11,625",,5-17,27001,318  MADISON ST,OAK PARK,60302,OAK PARK,16-08-318-004-0000
0,"$15,130.99","$13,040.96","$13,160.33","$12,871.87","$11,139.94",0.00,0.00,0.00,"15,130.99","15,130.99",,"41,451","6,250",,5-90,27001,316  MADISON ST,OAK PARK,60302,OAK PARK,16-08-318-005-0000
0,"$10,903.37","$6,338.78","$7,019.92","$5,916.04","$10,756.44",0.00,0.00,0.00,"10,903.37","10,903.37","$298,700","29,870","3,125","2,866",2-12,27001,314  MADISON ST,OAK PARK,60302,OAK PARK,16-08-318-006-0000
0,"$14,287.28","$21,258.16","$20,461.25","$20,012.75","$19,829.12",0.00,0.00,0.00,"14,287.28","14,287.28","$391,400","39,140","6,250","6,414",2-12,27001,312  MADISON ST,OAK PARK,60302,OAK PARK,16-08-318-007-0000
0,"$11,099.29","$7,136.75","$6,869.34","$6,718.70","$7,110.23",0.00,0.00,0.00,"11,099.29","11,099.29",,"30,407","3,125",,3-18,27001,308  MADISON ST,OAK PARK,60302,OAK PARK,16-08-318-008-0000
0,"$62,703.92","$40,682.36","$39,157.37","$38,299.12","$41,023.96",0.00,0.00,0.00,"62,703.92","62,703.92",,"171,770","8,757",,3-15,27001,300  MADISON ST,OAK PARK,60302,OAK PARK,16-08-318-009-0000
0,"$7,110.40","$5,442.92","$5,238.94","$5,124.12","$4,850.28",0.00,0.00,0.00,"7,110.40","7,110.40",,"19,479","11,758",,1-90,27001,261  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-001-0000
0,"$30,874.44","$32,060.06","$30,858.19","$30,181.87","$31,538.64",0.00,0.00,0.00,"30,874.44","30,874.44",,"84,576","8,600",,3-15,27001,415 S HARVEY AVE,OAK PARK,60302,OAK PARK,16-08-319-012-0000
0,"$22,591.11","$28,877.90","$27,795.41","$27,186.17","$26,750.25",0.00,0.00,0.00,"22,591.11","22,591.11",,"71,999","6,300",,5-17,27001,268  MADISON ST,OAK PARK,60302,OAK PARK,16-08-319-018-0000
0,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,,,0,0,,0-00,27001,260  MADISON ST,OAK PARK,60302,OAK PARK,16-08-319-019-0000
0,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,,,0,0,,0-00,27001,252  MADISON ST,OAK PARK,60302,OAK PARK,16-08-319-020-0000
0,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,,,0,0,,0-00,27001,250  MADISON ST,OAK PARK,60302,OAK PARK,16-08-319-021-0000
0,"$13,190.34","$17,744.19","$17,079.03","$16,704.72","$7,496.60",0.00,0.00,0.00,"13,190.34","13,190.34",,"45,314","3,125",,5-93,27001,248  MADISON ST,OAK PARK,60302,OAK PARK,16-08-319-022-0000
0,"$7,798.96","$5,476.73","$5,271.41","$5,155.94","$5,064.07",0.00,0.00,0.00,"7,798.96","7,798.96",,"21,365","3,125",,5-90,27001,246  MADISON ST,OAK PARK,60302,OAK PARK,16-08-319-023-0000
0,"$9,743.58","$9,406.47","$9,053.87","$8,855.42","$10,751.56",0.00,0.00,0.00,"9,743.58","9,743.58",,"26,692","3,125",,5-17,27001,242  MADISON ST,OAK PARK,60302,OAK PARK,16-08-319-024-0000
0,"$20,648.31","$23,142.24","$22,274.71","$21,786.54","$21,859.34",0.00,0.00,0.00,"20,648.31","20,648.31",,"56,564","3,125",,5-92,27001,242  MADISON ST,OAK PARK,60302,OAK PARK,16-08-319-025-0000
0,"$34,036.95","$26,174.67","$25,193.51","$24,641.30","$24,149.01",0.00,0.00,0.00,"34,036.95","34,036.95",,"93,240","4,100",,5-17,27001,238  MADISON ST,OAK PARK,60302,OAK PARK,16-08-319-026-0000
0,"$42,955.39","$36,531.99","$35,162.55","$34,391.79","$38,684.76",0.00,0.00,0.00,"42,955.39","42,955.39",,"117,672","17,200",,3-15,27001,421 S HARVEY AVE,OAK PARK,60302,OAK PARK,16-08-319-027-0000
0,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,,,0,0,,0-00,27001,414 S CUYLER AVE,OAK PARK,00000,OAK PARK,16-08-319-029-0000
0,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,,,0,0,,0-00,27001,262  MADISON ST,OAK PARK,60302,OAK PARK,16-08-319-030-0000
0,"$12,862.03","$10,213.25","$9,828.22","$9,634.43","$11,107.64","1,132.50",0.00,0.00,"13,994.53","12,862.03","$383,370","38,337","1,746","1,774",2-95,27001,425  HARVEY AVE,OAK PARK,00000,OAK PARK,16-08-319-031-0000
0,"$13,101.21","$10,220.49","$9,835.20","$9,641.25","$11,083.95","1,132.50",0.00,0.00,"14,233.71","13,101.21","$389,920","38,992","1,505","1,774",2-95,27001,425  HARVEY AVE,OAK PARK,00000,OAK PARK,16-08-319-032-0000
0,"$13,101.21","$10,220.49","$9,835.20","$9,641.25","$11,083.95","1,132.50",0.00,0.00,"14,233.71","13,101.21","$389,920","38,992","1,505","1,774",2-95,27001,425  HARVEY AVE,OAK PARK,00000,OAK PARK,16-08-319-033-0000
0,"$14,233.71","$11,536.19","$11,103.80","$10,860.35","$12,089.01",0.00,0.00,0.00,"14,233.71","14,233.71","$389,920","38,992","1,505","1,774",2-95,27001,425  HARVEY AVE,OAK PARK,00000,OAK PARK,16-08-319-034-0000
0,"$10,476.08","$10,201.28","$9,816.68","$9,623.21","$11,095.14","1,132.50",0.00,0.00,"11,608.58","10,476.08","$318,000","31,800","1,515","1,774",2-95,27001,425  HARVEY AVE,OAK PARK,00000,OAK PARK,16-08-319-035-0000
0,"$12,862.03","$10,217.07","$9,831.90","$9,638.08","$11,104.48","1,132.50",0.00,0.00,"13,994.53","12,862.03","$383,370","38,337","1,523","1,774",2-95,27001,425  HARVEY AVE,OAK PARK,00000,OAK PARK,16-08-319-036-0000
0,"$8,099.64","$7,138.20","$8,355.89","$8,194.42","$9,295.66","1,132.50",0.00,0.00,"9,232.14","8,099.64","$252,910","25,291",933,"1,118",2-10,27001,253  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-037-0000
0,"$9,002.13","$9,912.62","$9,537.08","$3,680.34","$4,406.61","1,132.50",0.00,906.00,"11,040.63","9,002.13","$302,450","30,245",968,"1,929",2-10,27001,253  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-038-0000
0,"$10,145.50","$9,985.11","$9,610.79","$8,181.01","$9,883.76",0.00,0.00,0.00,"10,145.50","10,145.50","$277,940","27,794",783,"1,486",2-10,27001,253  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-039-0000
0,$98.98,$95.52,$91.97,$89.97,$82.56,0.00,0.00,0.00,98.98,98.98,"$2,710",271,293,,2-41,27001,253  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-040-0000
0,$319.37,$319.98,$308.02,$165.80,$152.19,0.00,0.00,0.00,319.37,319.37,,875,541,,2-01,27001,253  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-041-0000
0,$98.98,$95.52,$91.97,$89.97,$82.56,0.00,0.00,0.00,98.98,98.98,"$2,710",271,293,,2-41,27001,253  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-042-0000
0,$61.72,$64.86,$62.42,$61.08,$51.11,0.00,0.00,0.00,61.72,61.72,"$1,700",170,"1,698",,2-41,27001,253  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-043-0000
0,"$9,160.91","$8,412.85","$8,097.47","$9,900.07","$7,569.11",0.00,0.00,0.00,"9,160.91","9,160.91","$250,960","25,096","9,321",,2-99,27001,431 S HARVEY AVE,OAK PARK,60302,OAK PARK,16-08-319-044-1001
0,"$7,799.19","$6,886.90","$6,626.53","$8,433.49","$6,375.24","1,132.50",0.00,0.00,"8,931.69","7,799.19","$244,680","24,468","9,321",,2-99,27001,431 S HARVEY AVE,OAK PARK,60302,OAK PARK,16-08-319-044-1002
0,"$8,704.17","$6,665.34","$6,411.50","$9,411.57","$7,122.72","1,132.50",0.00,0.00,"9,836.67","8,704.17","$269,470","26,947","9,321",,2-99,27001,431 S HARVEY AVE,OAK PARK,60302,OAK PARK,16-08-319-044-1003
0,"$8,197.04","$7,252.14","$6,978.06","$8,863.34","$6,703.75","1,132.50",0.00,0.00,"9,329.54","8,197.04","$255,580","25,558","9,321",,2-99,27001,431 S HARVEY AVE,OAK PARK,60302,OAK PARK,16-08-319-044-1004
0,"$7,036.90","$6,187.08","$5,953.03","$7,609.99","$5,745.35","1,132.50",0.00,0.00,"8,169.40","7,036.90","$223,810","22,381","9,321",,2-99,27001,431 S HARVEY AVE,OAK PARK,60302,OAK PARK,16-08-319-044-1005
0,"$7,036.90","$6,187.08","$5,953.03","$7,609.99","$5,745.35","1,132.50",0.00,0.00,"8,169.40","7,036.90","$223,810","22,381","9,321",,2-99,27001,431 S HARVEY AVE,OAK PARK,60302,OAK PARK,16-08-319-044-1006
0,"$10,032.93","$8,938.34","$8,601.11","$10,847.67","$8,220.67","1,132.50",0.00,0.00,"11,165.43","10,032.93","$305,860","30,586","9,321",,2-99,27001,431 S HARVEY AVE,OAK PARK,60302,OAK PARK,16-08-319-044-1007
0,"$10,509.26","$9,375.68","$9,022.03","$11,362.38","$8,614.23","1,132.50",0.00,0.00,"11,641.76","10,509.26","$318,920","31,892","9,321",,2-99,27001,431 S HARVEY AVE,OAK PARK,60302,OAK PARK,16-08-319-044-1008
0,"$2,128.53","$1,851.06","$1,779.47","$1,762.09","$2,924.72","1,132.50",0.00,0.00,"3,261.03","2,128.53","$89,340","8,934","8,580",,2-99,27001,257 W WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-045-1001
0,$687.31,$535.36,$510.87,$542.99,"$2,414.15","1,132.50",535.22,906.00,"3,261.03",687.31,"$89,340","8,934","8,580",,2-99,27001,257 W WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-045-1002
0,"$1,415.17","$1,158.47","$1,112.82","$1,110.11","$2,064.68","1,132.50",0.00,0.00,"2,547.67","1,415.17","$69,790","6,979","8,580",,2-99,27001,257 W WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-045-1003
0,"$2,254.58","$2,474.17","$2,381.42","$2,329.21","$2,455.94",0.00,0.00,0.00,"2,254.58","2,254.58","$61,760","6,176","8,580",,2-99,27001,257 W WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-045-1004
0,"$2,547.67","$2,474.17","$1,112.82","$1,110.11","$2,226.50",0.00,0.00,0.00,"2,547.67","2,547.67","$69,790","6,979","8,580",,2-99,27001,257 W WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-045-1005
0,"$2,131.37","$1,854.08","$1,782.38","$1,765.01","$3,135.36","1,132.50",0.00,0.00,"3,263.87","2,131.37","$89,420","8,942","8,580",,2-99,27001,257 W WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-045-1006
0,"$2,131.37","$1,854.08","$1,782.38","$1,765.01","$2,928.46","1,132.50",0.00,0.00,"3,263.87","2,131.37","$89,420","8,942","8,580",,2-99,27001,257 W WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-045-1007
0,"$2,547.67","$2,388.65","$2,299.08","$2,329.21","$2,308.19",0.00,0.00,0.00,"2,547.67","2,547.67","$69,790","6,979","8,580",,2-99,27001,257 W WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-045-1008
0,"$2,547.67","$2,474.17","$2,381.42","$2,329.21","$3,231.56",0.00,0.00,0.00,"2,547.67","2,547.67","$69,790","6,979","8,580",,2-99,27001,257 W WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-045-1009
0,"$1,415.17","$1,158.47","$1,112.82","$1,110.11","$2,226.50","1,132.50",0.00,0.00,"2,547.67","1,415.17","$69,790","6,979","8,580",,2-99,27001,257 W WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-045-1010
0,$114.61,$111.31,$107.07,$104.72,$138.41,0.00,0.00,0.00,114.61,114.61,"$3,150",315,"8,580",,2-99,27001,257 W WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-045-1011
0,$114.61,$111.31,$107.07,$104.72,$145.73,0.00,0.00,0.00,114.61,114.61,"$3,150",315,"8,580",,2-99,27001,257 W WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-045-1012
0,$114.61,$111.31,$107.07,$104.72,$138.41,0.00,0.00,0.00,114.61,114.61,"$3,150",315,"8,580",,2-99,27001,257 W WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-045-1013
0,$114.61,$111.31,$107.07,$104.72,$145.73,0.00,0.00,0.00,114.61,114.61,"$3,150",315,"8,580",,2-99,27001,257 W WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-045-1014
0,$114.61,$111.31,$107.07,$104.72,$145.73,0.00,0.00,0.00,114.61,114.61,"$3,150",315,"8,580",,2-99,27001,257 W WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-045-1015
0,$114.61,$111.31,$107.07,$104.72,$145.73,0.00,0.00,0.00,114.61,114.61,"$3,150",315,"8,580",,2-99,27001,257 W WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-045-1016
0,$114.61,$111.31,$107.07,$104.72,$138.41,0.00,0.00,0.00,114.61,114.61,"$3,150",315,"8,580",,2-99,27001,257 W WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-045-1017
0,$114.61,$107.36,$103.39,$104.72,$110.70,0.00,0.00,0.00,114.61,114.61,"$3,150",315,"8,580",,2-99,27001,257 W WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-045-1018
0,$114.61,$111.31,$107.07,$104.72,$145.73,0.00,0.00,0.00,114.61,114.61,"$3,150",315,"8,580",,2-99,27001,257 W WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-045-1019
0,$114.61,$111.31,$107.07,$104.72,$145.73,0.00,0.00,0.00,114.61,114.61,"$3,150",315,"8,580",,2-99,27001,257 W WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-045-1020
0,"$3,839.63","$2,293.13","$2,207.11","$2,158.78","$2,563.76",0.00,0.00,0.00,"3,839.63","3,839.63","$105,190","10,519","27,008",,2-99,27001,237  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1001
0,"$3,668.28","$1,551.74","$1,491.37","$1,480.35","$2,201.08","1,132.50",0.00,0.00,"4,800.78","3,668.28","$131,530","13,153","27,008",,2-99,27001,237  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1002
0,$203.17,$236.04,$222.77,$261.25,"$1,483.18","1,132.50","2,559.11",906.00,"4,800.78",203.17,"$131,530","13,153","27,008",,2-99,27001,237  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1003
0,"$4,800.78","$2,867.44","$2,759.97","$2,699.45","$3,206.14",0.00,0.00,0.00,"4,800.78","4,800.78","$131,530","13,153","27,008",,2-99,27001,237  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1004
0,"$1,939.75",$518.91,$497.29,$508.12,"$1,046.41","1,132.50",0.00,0.00,"3,072.25","1,939.75","$84,170","8,417","27,008",,2-99,27001,237  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1005
0,"$3,072.25","$1,834.61","$1,765.89","$1,727.22","$2,015.58",0.00,0.00,0.00,"3,072.25","3,072.25","$84,170","8,417","27,008",,2-99,27001,237  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1006
0,"$1,033.75",$0.00,$0.00,$0.00,"$1,046.41","1,132.50",0.00,906.00,"3,072.25","1,033.75","$84,170","8,417","27,008",,2-99,27001,237  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1007
0,"$3,380.97","$1,379.91","$1,325.94","$1,318.58","$2,009.11","1,132.50",0.00,0.00,"4,513.47","3,380.97","$123,650","12,365","27,008",,2-99,27001,239  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1008
0,"$3,380.97","$1,379.91","$1,325.94","$1,318.58","$2,009.11","1,132.50",0.00,0.00,"4,513.47","3,380.97","$123,650","12,365","27,008",,2-99,27001,239  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1009
0,"$4,513.47","$1,379.91","$1,325.94","$1,318.58","$2,009.11",0.00,0.00,0.00,"4,513.47","4,513.47","$123,650","12,365","27,008",,2-99,27001,239  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1010
0,"$2,324.57",$749.16,$718.79,$724.75,"$1,303.13","1,132.50",0.00,0.00,"3,457.07","2,324.57","$94,700","9,470","27,008",,2-99,27001,239  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1011
0,"$2,324.57",$749.16,$718.79,$724.75,"$1,303.13","1,132.50",0.00,0.00,"3,457.07","2,324.57","$94,700","9,470","27,008",,2-99,27001,239  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1012
0,"$2,324.57","$1,093.06","$1,987.39","$1,943.85","$2,308.19","1,132.50",0.00,0.00,"3,457.07","2,324.57","$94,700","9,470","27,008",,2-99,27001,239  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1013
0,"$2,707.13",$977.43,$938.51,$939.68,"$1,558.70","1,132.50",0.00,0.00,"3,839.63","2,707.13","$105,190","10,519","27,008",,2-99,27001,241  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1014
0,"$3,600.44","$2,149.99","$2,069.47","$2,024.07","$2,404.39",0.00,0.00,0.00,"3,600.44","3,600.44","$98,650","9,865","27,008",,2-99,27001,241  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1015
0,"$2,467.94","$1,138.21",$800.87,$804.97,"$1,399.33","1,132.50",0.00,0.00,"3,600.44","2,467.94","$98,650","9,865","27,008",,2-99,27001,241  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1016
0,"$3,600.44",$834.29,$800.87,$804.97,"$1,399.33",0.00,0.00,0.00,"3,600.44","3,600.44","$98,650","9,865","27,008",,2-99,27001,241  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1017
0,"$2,611.77",$920.20,$883.58,$885.92,"$1,495.10","1,132.50",0.00,0.00,"3,744.27","2,611.77","$102,580","10,258","27,008",,2-99,27001,241  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1018
0,"$2,611.77",$920.20,$883.58,$885.92,"$1,495.10","1,132.50",0.00,0.00,"3,744.27","2,611.77","$102,580","10,258","27,008",,2-99,27001,241  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1019
0,"$2,611.77",$920.20,$883.58,$885.92,"$1,495.10","1,132.50",0.00,0.00,"3,744.27","2,611.77","$102,580","10,258","27,008",,2-99,27001,241  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1020
0,"$3,695.80","$2,207.22","$2,124.40","$2,077.83","$2,468.00",0.00,0.00,0.00,"3,695.80","3,695.80","$101,250","10,125","27,008",,2-99,27001,243  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1021
0,"$2,563.30",$891.52,$855.80,$858.73,"$1,462.94","1,132.50",0.00,0.00,"3,695.80","2,563.30","$101,250","10,125","27,008",,2-99,27001,243  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1022
0,"$2,563.30",$891.52,$855.80,$858.73,"$1,462.94","1,132.50",0.00,0.00,"3,695.80","2,563.30","$101,250","10,125","27,008",,2-99,27001,243  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1023
0,"$3,792.86","$2,265.50","$2,180.60","$2,132.82","$2,532.89",0.00,0.00,0.00,"3,792.86","3,792.86","$103,910","10,391","27,008",,2-99,27001,243  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1024
0,$0.00,$949.80,$912.00,$913.72,$809.93,"1,132.50","1,842.80",817.55,"3,792.86",0.00,"$103,910","10,391","27,008",,2-99,27001,243  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1025
0,"$2,660.36",$949.80,$912.00,$913.72,"$1,527.83","1,132.50",0.00,0.00,"3,792.86","2,660.36","$103,910","10,391","27,008",,2-99,27001,243  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1026
0,"$3,695.80","$2,207.22",$855.80,$858.73,"$1,462.94",0.00,0.00,0.00,"3,695.80","3,695.80","$101,250","10,125","27,008",,2-99,27001,245  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1027
0,"$3,695.80","$2,207.22","$2,124.40","$2,077.83","$2,468.00",0.00,0.00,0.00,"3,695.80","3,695.80","$101,250","10,125","27,008",,2-99,27001,245  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1028
0,"$2,563.30",$891.52,$855.80,$858.73,"$1,462.94","1,132.50",0.00,0.00,"3,695.80","2,563.30","$101,250","10,125","27,008",,2-99,27001,245  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1029
0,"$2,563.30",$891.52,$855.80,$858.73,"$1,462.94","1,132.50",0.00,0.00,"3,695.80","2,563.30","$101,250","10,125","27,008",,2-99,27001,245  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1030
0,"$2,563.30",$891.52,$855.80,$858.73,"$1,462.94","1,132.50",0.00,0.00,"3,695.80","2,563.30","$101,250","10,125","27,008",,2-99,27001,245  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1031
0,"$2,563.30",$891.52,$855.80,$858.73,"$1,462.94","1,132.50",0.00,0.00,"3,695.80","2,563.30","$101,250","10,125","27,008",,2-99,27001,245  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1032
0,"$2,347.56",$762.97,$732.11,$737.80,"$1,202.63","1,132.50",0.00,0.00,"3,480.06","2,347.56","$95,350","9,535","27,008",,2-99,27001,247  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1033
0,"$2,347.56",$762.97,$732.11,$737.80,"$1,318.93","1,132.50",0.00,0.00,"3,480.06","2,347.56","$95,350","9,535","27,008",,2-99,27001,247  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1034
0,"$3,480.06","$2,078.67",$732.11,$737.80,"$1,318.93",0.00,0.00,0.00,"3,480.06","3,480.06","$95,350","9,535","27,008",,2-99,27001,247  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1035
0,"$3,380.97","$1,379.91","$1,325.94","$1,318.58","$2,009.11","1,132.50",0.00,0.00,"4,513.47","3,380.97","$123,650","12,365","27,008",,2-99,27001,247  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1036
0,"$4,513.47","$2,695.61","$2,594.54","$2,537.68","$3,014.17",0.00,0.00,0.00,"4,513.47","4,513.47","$123,650","12,365","27,008",,2-99,27001,247  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-08-319-046-1037
