taxbill2020,taxbill2019,taxbill2018,taxbill2017,taxbill2016,homeownerexemption,seniorfreezeexemption,seniorcitizenexemption,taxbeforeexemptions,taxafterexemptions,estimatedvalue,assessedvalue,lotsize,buildingsize,class,taxcode,address,city,zip,township,pin
"$80,231.40","$41,265.09","$39,718.34","$38,847.72","$38,059.18",0.00,0.00,0.00,"80,231.40","80,231.40",,"219,783","13,350",,3-15,27001,1035  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-001-0000
"$16,555.22","$15,948.92","$15,348.92","$18,455.95","$15,448.06","1,132.50",0.00,0.00,"17,687.72","16,555.22","$484,550","48,455","8,900","2,208",2-06,27001,416  WISCONSIN AVE,OAK PARK,60302,OAK PARK,16-07-323-004-0000
"$17,839.48","$18,975.16","$18,261.75","$17,883.10","$17,413.38","1,132.50",0.00,0.00,"18,971.98","17,839.48","$519,720","51,972","8,900","2,868",2-06,27001,420  WISCONSIN AVE,OAK PARK,60302,OAK PARK,16-07-323-005-0000
"$12,162.60","$14,727.29","$14,173.05","$13,884.09","$14,588.30","1,132.50",0.00,0.00,"13,295.10","12,162.60","$364,210","36,421","7,120","1,650",2-05,27001,432  WISCONSIN AVE,OAK PARK,60302,OAK PARK,16-07-323-008-0000
"$8,792.16","$10,051.68","$9,672.69","$9,482.40","$9,326.67","1,132.50",0.00,0.00,"9,924.66","8,792.16","$271,880","27,188","1,925","1,320",2-05,27001,1013  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-025-0000
"$14,197.02","$16,037.59","$15,434.17","$15,117.57","$15,976.58","1,132.50",0.00,0.00,"15,329.52","14,197.02","$419,940","41,994","5,932","1,950",2-05,27001,429  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-033-0000
"$13,681.62","$15,648.94","$15,060.06","$16,232.93","$14,892.98","1,132.50",0.00,0.00,"14,814.12","13,681.62","$405,830","40,583","5,932","2,056",2-05,27001,431  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-034-0000
"$10,618.77","$12,036.42","$11,582.95","$11,350.80","$11,449.79","1,132.50",0.00,0.00,"11,751.27","10,618.77","$321,920","32,192","5,932","1,424",2-05,27001,435  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-035-0000
$0.00,$0.00,$0.00,$0.00,$0.00,,,,,,,0,0,,0-00,27001,1006  MADISON ST,OAK PARK,60302,OAK PARK,16-07-323-037-0000
"$18,458.73","$22,143.23","$21,313.24","$20,846.00","$20,853.42",0.00,0.00,0.00,"18,458.73","18,458.73","$505,650","50,565","5,952","5,084",2-12,27001,1000  MADISON ST,OAK PARK,60302,OAK PARK,16-07-323-038-0000
"$1,209.96","$1,405.69","$1,355.37","$1,302.49","$2,395.49","1,132.50","1,785.16",906.00,"5,033.62","1,209.96","$137,890","13,789","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1001
"$2,995.12","$2,520.35","$2,421.88","$2,407.84","$2,603.39","1,132.50",0.00,906.00,"5,033.62","2,995.12","$137,890","13,789","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1002
"$3,901.12","$3,572.91","$3,436.76","$3,383.12","$3,321.29","1,132.50",0.00,0.00,"5,033.62","3,901.12","$137,890","13,789","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1003
"$3,421.17","$3,106.76","$2,988.06","$2,944.25","$2,909.07","1,132.50",0.00,0.00,"4,553.67","3,421.17","$124,740","12,474","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1004
"$3,421.17","$3,106.76","$2,988.06","$2,944.25","$2,909.07","1,132.50",0.00,0.00,"4,553.67","3,421.17","$124,740","12,474","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1005
"$3,595.35","$3,491.74","$3,360.78","$3,287.18","$3,090.27",0.00,0.00,0.00,"3,595.35","3,595.35","$98,490","9,849","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1006
"$2,462.85","$2,176.04","$2,092.18","$2,068.08","$2,085.21","1,132.50",0.00,0.00,"3,595.35","2,462.85","$98,490","9,849","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1007
"$2,673.95","$1,343.59","$2,121.99","$1,675.01","$2,327.58","1,132.50",0.00,906.00,"4,712.45","2,673.95","$129,100","12,910","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1008
$235.79,$273.93,$264.12,$253.82,"$1,160.41","1,132.50","2,438.16",906.00,"4,712.45",235.79,"$129,100","12,910","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1009
$994.11,"$1,154.92","$1,579.04","$1,561.93","$2,839.87","1,132.50","1,440.77",906.00,"4,473.38",994.11,"$122,550","12,255","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1010
"$3,074.06","$2,597.06","$4,779.20","$1,536.68","$2,671.31","1,132.50",0.00,906.00,"5,112.56","3,074.06","$140,050","14,005","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1011
$912.46,"$1,060.06","$1,022.11",$982.23,"$2,018.30","1,132.50","2,161.60",906.00,"5,112.56",912.46,"$140,050","14,005","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1012
"$3,980.06","$3,649.62","$3,510.60","$3,455.30","$3,389.21","1,132.50",0.00,0.00,"5,112.56","3,980.06","$140,050","14,005","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1013
"$2,595.12","$2,132.09","$2,048.15","$2,042.24","$2,259.95","1,132.50",0.00,906.00,"4,633.62","2,595.12","$126,950","12,695","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1014
"$3,501.12","$3,184.65","$3,063.03","$3,017.52","$2,977.85","1,132.50",0.00,0.00,"4,633.62","3,501.12","$126,950","12,695","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1015
"$2,542.80","$2,254.19","$2,167.53","$2,141.71","$2,153.99","1,132.50",0.00,0.00,"3,675.30","2,542.80","$100,690","10,069","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1016
"$1,636.80","$1,201.63","$1,152.65",$487.88,"$1,436.09","1,132.50",0.00,906.00,"3,675.30","1,636.80","$100,690","10,069","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1017
$727.86,$845.60,$815.33,$783.52,"$1,784.27","1,132.50","2,026.38",906.00,"4,792.74",727.86,"$131,300","13,130","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1018
"$3,660.24","$3,339.25","$3,211.84","$3,163.08","$3,114.39","1,132.50",0.00,0.00,"4,792.74","3,660.24","$131,300","13,130","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1019
"$2,515.17","$2,054.20","$1,719.46","$1,968.97","$2,191.17","1,132.50",0.00,906.00,"4,553.67","2,515.17","$124,740","12,474","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1020
"$4,060.01","$3,727.51","$3,585.57","$3,528.68","$3,458.12","1,132.50",0.00,0.00,"5,192.51","4,060.01","$142,250","14,225","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1021
"$2,294.78","$2,411.81","$2,316.97","$2,553.40","$2,740.22","1,132.50",859.23,906.00,"5,192.51","2,294.78","$142,250","14,225","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1022
"$2,927.51","$3,727.51","$3,585.57","$3,528.68","$3,458.12","1,132.50",226.50,906.00,"5,192.51","2,927.51","$142,250","14,225","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1023
"$3,579.95","$3,261.36","$3,136.87","$3,089.81","$3,045.48","1,132.50",0.00,0.00,"4,712.45","3,579.95","$129,100","12,910","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1024
"$3,579.95","$3,261.36","$3,136.87","$3,089.81","$3,045.48","1,132.50",0.00,0.00,"4,712.45","3,579.95","$129,100","12,910","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1025
"$1,715.62","$1,277.68","$1,225.72","$1,238.00",$675.83,"1,132.50",0.00,906.00,"3,754.12","1,715.62","$102,850","10,285","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1026
$384.60,$446.81,$430.82,$414.01,"$1,349.08","1,132.50","1,331.03",906.00,"3,754.12",384.60,"$102,850","10,285","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1027
"$3,740.19","$3,417.14","$3,286.82","$3,236.47","$3,183.60","1,132.50",0.00,0.00,"4,872.69","3,740.19","$133,500","13,350","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1028
"$3,740.19","$3,417.14","$3,286.82","$3,236.47","$3,183.60","1,132.50",0.00,0.00,"4,872.69","3,740.19","$133,500","13,350","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1029
"$2,593.99","$1,105.19","$2,329.60","$2,189.97","$2,067.41","1,132.50",0.00,906.00,"4,632.49","2,593.99","$126,900","12,690","26,700",,2-99,27001,425  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-043-1030
$793.32,$921.65,$888.65,$853.98,"$1,867.26","1,132.50","3,614.60",906.00,"6,446.42",793.32,"$176,600","17,660","7,000",,2-99,27001,1005  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-045-1001
"$5,317.88","$5,464.37","$5,257.21","$5,163.74","$4,950.93","1,132.50",0.00,0.00,"6,450.38","5,317.88","$176,700","17,670","7,000",,2-99,27001,1005  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-045-1002
"$5,317.88","$5,464.37","$5,257.21","$5,163.74","$4,950.93","1,132.50",0.00,0.00,"6,450.38","5,317.88","$176,700","17,670","7,000",,2-99,27001,1005  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-045-1003
"$5,317.88","$5,464.37","$5,257.21","$5,163.74","$4,950.93","1,132.50",0.00,0.00,"6,450.38","5,317.88","$176,700","17,670","7,000",,2-99,27001,1005  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-045-1004
"$5,317.88","$5,464.37","$5,257.21","$5,163.74","$4,950.93","1,132.50",0.00,0.00,"6,450.38","5,317.88","$176,700","17,670","7,000",,2-99,27001,1005  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-045-1005
"$5,313.92","$5,460.02","$5,253.15","$5,159.72","$4,946.91","1,132.50",0.00,0.00,"6,446.42","5,313.92","$176,600","17,660","7,000",,2-99,27001,1005  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-045-1006
"$8,953.55","$9,291.47","$8,943.12","$8,747.16","$7,607.44",0.00,0.00,0.00,"8,953.55","8,953.55","$245,280","24,528","8,900",,2-99,27001,428  WISCONSIN AVE,OAK PARK,60302,OAK PARK,16-07-323-046-1001
"$7,465.89","$7,605.93","$7,318.55","$7,179.89","$7,954.62","1,132.50",0.00,0.00,"8,598.39","7,465.89","$235,550","23,555","8,900",,2-99,27001,428  WISCONSIN AVE,OAK PARK,60302,OAK PARK,16-07-323-046-1002
"$7,104.17","$7,231.48","$6,958.14","$6,827.33","$7,578.30","1,132.50",0.00,0.00,"8,236.67","7,104.17","$225,650","22,565","8,900",,2-99,27001,428  WISCONSIN AVE,OAK PARK,60302,OAK PARK,16-07-323-046-1003
"$7,821.05","$7,975.77","$7,674.52","$7,528.06","$8,325.34","1,132.50",0.00,0.00,"8,953.55","7,821.05","$245,280","24,528","8,900",,2-99,27001,430  WISCONSIN AVE,OAK PARK,60302,OAK PARK,16-07-323-046-1004
"$6,559.89","$6,553.37","$6,303.67","$6,204.61","$7,236.72","1,132.50",0.00,906.00,"8,598.39","6,559.89","$235,550","23,555","8,900",,2-99,27001,430  WISCONSIN AVE,OAK PARK,60302,OAK PARK,16-07-323-046-1005
"$8,236.67","$7,231.48","$6,958.14","$6,827.33","$7,578.30",0.00,0.00,0.00,"8,236.67","8,236.67","$225,650","22,565","8,900",,2-99,27001,430  WISCONSIN AVE,OAK PARK,60302,OAK PARK,16-07-323-046-1006
"$2,832.27","$2,842.83","$2,733.96","$2,695.80","$3,293.87","1,132.50",0.00,0.00,"3,964.77","2,832.27","$108,630","10,863","8,900",,2-99,27001,413  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-047-1001
"$3,797.50","$2,647.85","$2,553.06","$2,609.85","$3,750.88","1,132.50",0.00,906.00,"5,836.00","3,797.50","$159,880","15,988","8,900",,2-99,27001,413  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-047-1002
"$5,836.00","$3,752.24","$3,607.64","$3,567.57","$4,745.18",0.00,0.00,0.00,"5,836.00","5,836.00","$159,880","15,988","8,900",,2-99,27001,413  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-047-1003
"$5,144.15","$5,266.75","$5,067.04","$4,977.71","$5,179.50","1,132.50",0.00,0.00,"6,276.65","5,144.15","$171,940","17,194","8,900",,2-99,27001,413  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-047-1004
"$4,703.50","$4,804.80","$4,622.52","$4,542.85","$4,745.18","1,132.50",0.00,0.00,"5,836.00","4,703.50","$159,880","15,988","8,900",,2-99,27001,413  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-047-1005
"$3,797.50","$3,752.24","$3,169.07","$3,567.57","$4,604.04","1,132.50",0.00,906.00,"5,836.00","3,797.50","$159,880","15,988","8,900",,2-99,27001,413  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-047-1006
"$5,144.15","$5,266.75","$5,067.04","$4,977.71","$5,179.50","1,132.50",0.00,0.00,"6,276.65","5,144.15","$171,940","17,194","8,900",,2-99,27001,413  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-047-1007
"$4,703.50","$4,804.80","$4,622.52","$4,542.85","$5,750.24","1,132.50",0.00,0.00,"5,836.00","4,703.50","$159,880","15,988","8,900",,2-99,27001,413  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-047-1008
"$2,279.16","$2,647.85","$2,553.06","$3,567.57","$3,751.03","1,132.50","1,518.34",906.00,"5,836.00","2,279.16","$159,880","15,988","8,900",,2-99,27001,413  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-047-1009
"$4,238.15","$4,214.19","$4,052.16","$4,002.43","$4,461.60","1,132.50",0.00,906.00,"6,276.65","4,238.15","$171,940","17,194","8,900",,2-99,27001,413  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-047-1010
$0.00,$0.00,$0.00,$0.00,$40.63,"1,132.50","1,159.91",258.55,"2,550.96",0.00,"$69,890","6,989","17,800",,2-99,27001,405  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-048-1001
$0.00,$0.00,$0.00,$0.00,$0.00,"1,132.50","1,118.80",223.78,"2,475.08",0.00,"$67,800","6,780","17,800",,2-99,27001,405  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-048-1002
"$1,571.91","$1,414.90","$1,361.84","$1,331.99","$1,141.46",0.00,0.00,0.00,"1,571.91","1,571.91","$43,080","4,308","17,800",,2-99,27001,405  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-048-1003
$0.00,$0.00,$0.00,$0.00,$0.00,857.08,714.83,0.00,"1,571.91",0.00,"$43,080","4,308","17,800",,2-99,27001,405  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-048-1004
"$2,456.05","$2,210.24","$2,127.44","$2,080.76","$1,783.41",0.00,0.00,0.00,"2,456.05","2,456.05","$67,280","6,728","17,800",,2-99,27001,405  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-048-1005
"$1,257.08",$834.68,$801.25,$805.34,$729.67,"1,132.50",0.00,0.00,"2,389.58","1,257.08","$65,460","6,546","17,800",,2-99,27001,405  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-048-1006
"$2,356.05","$2,120.51","$2,041.05","$1,996.28","$1,710.90",0.00,0.00,0.00,"2,356.05","2,356.05","$64,550","6,455","17,800",,2-99,27001,405  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-048-1007
"$2,750.62","$2,475.36","$2,382.56","$2,330.31","$1,997.05",0.00,0.00,0.00,"2,750.62","2,750.62","$75,350","7,535","17,800",,2-99,27001,405  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-048-1008
"$1,380.52",$945.59,$907.94,$909.69,$819.84,"1,132.50",0.00,0.00,"2,513.02","1,380.52","$68,840","6,884","17,800",,2-99,27001,405  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-048-1009
$439.41,$99.20,$93.24,$112.89,$136.40,"1,132.50",0.00,0.00,"1,571.91",439.41,"$43,080","4,308","17,800",,2-99,27001,405  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-048-1010
"$1,571.91","$1,414.90","$1,361.84","$1,331.99","$1,141.46",0.00,0.00,0.00,"1,571.91","1,571.91","$43,080","4,308","17,800",,2-99,27001,405  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-048-1011
"$1,418.46",$980.06,$941.17,$942.24,$847.55,"1,132.50",0.00,0.00,"2,550.96","1,418.46","$69,890","6,989","17,800",,2-99,27001,405  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-048-1012
"$2,456.05","$2,210.24","$2,127.44","$2,080.76","$1,783.41",0.00,0.00,0.00,"2,456.05","2,456.05","$67,280","6,728","17,800",,2-99,27001,405  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-048-1013
"$1,518.12","$1,069.93","$1,235.21","$1,058.58",$948.49,"1,132.50",0.00,0.00,"2,650.62","1,518.12","$72,620","7,262","17,800",,2-99,27001,405  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-048-1014
"$2,750.62","$2,475.36","$2,382.56","$2,330.31","$1,997.05",0.00,0.00,0.00,"2,750.62","2,750.62","$75,350","7,535","17,800",,2-99,27001,405  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-048-1015
"$2,513.02",$945.59,$907.94,$909.69,$819.84,0.00,0.00,0.00,"2,513.02","2,513.02","$68,840","6,884","17,800",,2-99,27001,405  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-048-1016
$439.41,$99.20,$93.24,$112.89,$136.40,"1,132.50",0.00,0.00,"1,571.91",439.41,"$43,080","4,308","17,800",,2-99,27001,405  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-048-1017
$439.41,$99.20,$93.24,$627.80,$562.51,"1,132.50",0.00,0.00,"1,571.91",439.41,"$43,080","4,308","17,800",,2-99,27001,405  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-048-1018
"$1,418.46",$980.06,$941.17,$942.24,$847.55,"1,132.50",0.00,0.00,"2,550.96","1,418.46","$69,890","6,989","17,800",,2-99,27001,405  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-048-1019
"$2,456.05","$2,210.24","$2,127.44","$2,080.76","$1,783.41",0.00,0.00,0.00,"2,456.05","2,456.05","$67,280","6,728","17,800",,2-99,27001,405  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-048-1020
"$2,650.62","$2,385.63","$2,296.17","$2,245.83","$1,924.69",0.00,0.00,0.00,"2,650.62","2,650.62","$72,620","7,262","17,800",,2-99,27001,405  HOME AVE,OAK PARK,60302,OAK PARK,16-07-323-048-1021
"$6,084.24","$5,914.86","$5,693.10","$5,568.36","$4,507.41",0.00,0.00,0.00,"6,084.24","6,084.24","$166,680","16,668","35,600",,2-99,27001,1019  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1001
"$4,951.74","$4,599.16","$4,424.50","$4,349.26","$3,502.35","1,132.50",0.00,0.00,"6,084.24","4,951.74","$166,680","16,668","35,600",,2-99,27001,1019  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1002
"$6,084.24","$5,914.86","$4,424.50","$4,349.26","$3,502.35",0.00,0.00,0.00,"6,084.24","6,084.24","$166,680","16,668","35,600",,2-99,27001,1019  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1003
"$3,043.82","$3,283.46","$3,155.90","$3,373.98","$2,784.45","1,132.50","1,001.92",906.00,"6,084.24","3,043.82","$166,680","16,668","35,600",,2-99,27001,1019  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1004
"$4,951.74","$4,599.16","$4,424.50","$4,349.26","$3,502.35","1,132.50",0.00,0.00,"6,084.24","4,951.74","$166,680","16,668","35,600",,2-99,27001,1019  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1005
"$4,951.74","$4,599.16","$4,424.50","$4,349.26","$3,502.35","1,132.50",0.00,0.00,"6,084.24","4,951.74","$166,680","16,668","35,600",,2-99,27001,1019  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1006
"$4,951.74","$4,599.16","$4,424.50","$4,349.26","$4,507.41","1,132.50",0.00,0.00,"6,084.24","4,951.74","$166,680","16,668","35,600",,2-99,27001,1021  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1007
"$4,045.74","$4,199.98","$5,053.47","$4,964.30","$3,502.35","1,132.50",0.00,906.00,"6,084.24","4,045.74","$166,680","16,668","35,600",,2-99,27001,1021  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1008
"$6,084.24","$5,914.86","$3,409.62","$3,373.98","$2,784.45",0.00,0.00,0.00,"6,084.24","6,084.24","$166,680","16,668","35,600",,2-99,27001,1021  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1009
"$4,951.74","$4,599.16","$5,693.10","$5,568.36","$4,507.41","1,132.50",0.00,0.00,"6,084.24","4,951.74","$166,680","16,668","35,600",,2-99,27001,1021  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1010
"$4,951.74","$4,598.37","$4,423.86","$4,348.53","$3,502.35","1,132.50",0.00,0.00,"6,084.24","4,951.74","$166,680","16,668","35,600",,2-99,27001,1021  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1011
"$6,084.24","$5,914.86","$5,693.10","$5,568.36","$4,507.41",0.00,0.00,0.00,"6,084.24","6,084.24","$166,680","16,668","35,600",,2-99,27001,1021  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1012
"$5,580.17","$6,614.68","$6,366.72","$6,227.16","$4,134.24",0.00,0.00,0.00,"5,580.17","5,580.17","$152,870","15,287","35,600",,2-99,27001,1023  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1013
"$3,486.85","$4,159.45","$4,001.29","$3,008.13","$2,417.31","1,132.50",0.00,0.00,"4,619.35","3,486.85","$126,550","12,655","35,600",,2-99,27001,1023  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1014
"$5,580.17","$4,109.19","$3,952.96","$3,888.08","$3,129.18",0.00,0.00,0.00,"5,580.17","5,580.17","$152,870","15,287","35,600",,2-99,27001,1023  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1015
"$3,486.85","$3,174.65","$3,053.39","$3,008.13","$2,417.31","1,132.50",0.00,0.00,"4,619.35","3,486.85","$126,550","12,655","35,600",,2-99,27001,1023  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1016
"$4,447.67","$4,109.19","$3,952.96","$3,888.08","$3,129.18","1,132.50",0.00,0.00,"5,580.17","4,447.67","$152,870","15,287","35,600",,2-99,27001,1023  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1017
"$3,486.85","$3,174.65","$3,053.39","$3,008.13","$2,417.31","1,132.50",0.00,0.00,"4,619.35","3,486.85","$126,550","12,655","35,600",,2-99,27001,1023  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1018
"$3,370.43","$3,061.50","$2,944.42","$2,901.58","$2,331.16","1,132.50",0.00,0.00,"4,502.93","3,370.43","$123,360","12,336","35,600",,2-99,27001,1025  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1019
$531.14,$617.06,$594.97,$571.76,"$1,534.87","1,132.50","2,049.71",906.00,"4,619.35",531.14,"$126,550","12,655","35,600",,2-99,27001,1025  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1020
"$1,222.42","$1,420.17","$1,369.33","$1,315.90","$2,411.28","1,132.50","2,319.25",906.00,"5,580.17","1,222.42","$152,870","15,287","35,600",,2-99,27001,1025  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1021
$531.14,$617.06,$594.97,$571.76,"$1,534.87","1,132.50","2,049.71",906.00,"4,619.35",531.14,"$126,550","12,655","35,600",,2-99,27001,1025  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1022
"$3,541.67",$557.20,$537.25,$516.29,"$1,469.54","1,132.50",0.00,906.00,"5,580.17","3,541.67","$152,870","15,287","35,600",,2-99,27001,1025  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1023
"$3,486.85","$3,174.65","$3,053.39","$3,008.13","$2,417.31","1,132.50",0.00,0.00,"4,619.35","3,486.85","$126,550","12,655","35,600",,2-99,27001,1025  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1024
"$4,447.67","$4,109.19","$3,952.96","$3,888.08","$3,129.18","1,132.50",0.00,0.00,"5,580.17","4,447.67","$152,870","15,287","35,600",,2-99,27001,1025  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1025
"$6,084.24","$5,914.86","$5,693.10","$5,568.36","$4,507.41",0.00,0.00,0.00,"6,084.24","6,084.24","$166,680","16,668","35,600",,2-99,27001,1027  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1026
"$1,345.98","$1,563.71","$1,699.04","$1,531.45","$2,567.78","1,132.50","2,699.77",906.00,"6,084.24","1,345.98","$166,680","16,668","35,600",,2-99,27001,1027  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1027
"$6,084.24","$5,914.86","$5,693.10","$5,568.36","$4,507.41",0.00,0.00,0.00,"6,084.24","6,084.24","$166,680","16,668","35,600",,2-99,27001,1027  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1028
"$4,951.74","$4,599.16","$4,424.50","$4,349.26","$3,502.35","1,132.50",0.00,0.00,"6,084.24","4,951.74","$166,680","16,668","35,600",,2-99,27001,1027  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1029
"$4,045.74","$3,546.60","$3,409.62","$1,926.29","$2,567.78","1,132.50",0.00,906.00,"6,084.24","4,045.74","$166,680","16,668","35,600",,2-99,27001,1027  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1030
"$1,345.98","$1,563.71","$1,507.73","$3,373.98","$2,567.93","1,132.50","2,699.77",906.00,"6,084.24","1,345.98","$166,680","16,668","35,600",,2-99,27001,1027  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-323-049-1031
